packet_size,request_rate,ip.src,ip.dst,_ws.col.Protocol,tcp.dstport,udp.dstport
985,753.5714084609194,216.110.118.27,192.168.1.1,TCP,80,
1236,957.7757352437917,30.96.242.39,192.168.1.1,TCP,80,
1460,698.5340256151245,140.125.181.24,192.168.1.1,TCP,80,
688,448.79038119641575,48.101.53.32,192.168.1.1,TCP,80,
610,325.68878081352085,77.113.237.21,192.168.1.1,TCP,80,
906,737.9583729792896,129.38.78.7,192.168.1.1,TCP,80,
629,967.2731830281799,19.249.8.45,192.168.1.1,TCP,80,
848,127.32195922933619,224.28.193.5,192.168.1.1,TCP,80,
872,304.31479202077475,240.94.47.47,192.168.1.1,TCP,80,
558,322.16130609179163,75.137.205.35,192.168.1.1,TCP,80,
678,998.1021223798356,115.221.240.41,192.168.1.1,TCP,80,
1350,244.80336408434115,193.11.102.41,192.168.1.1,TCP,80,
683,155.8034399431407,18.125.106.26,192.168.1.1,TCP,80,
1220,822.3500327770913,2.46.225.37,192.168.1.1,TCP,80,
956,552.9332622919737,88.69.92.15,192.168.1.1,TCP,80,
1290,520.1374206617932,208.206.34.15,192.168.1.1,TCP,80,
824,659.7657222597663,34.152.159.8,192.168.1.1,TCP,80,
596,459.49515585052,38.73.105.26,192.168.1.1,TCP,80,
1420,854.0554472198799,218.162.124.49,192.168.1.1,TCP,80,
1358,760.8137989128103,184.182.233.49,192.168.1.1,TCP,80,
1481,297.64515027675543,22.103.41.28,192.168.1.1,TCP,80,
1035,856.3342022288501,65.28.129.17,192.168.1.1,TCP,80,
1391,855.0307063076153,12.67.83.16,192.168.1.1,TCP,80,
1359,942.3989771667688,249.133.101.47,192.168.1.1,TCP,80,
1052,396.90505147782943,63.28.88.31,192.168.1.1,TCP,80,
1365,317.8075051595623,71.167.217.49,192.168.1.1,TCP,80,
806,204.95913453656965,17.135.177.10,192.168.1.1,TCP,80,
1144,368.87417003243786,49.18.215.35,192.168.1.1,TCP,80,
883,205.5710015172499,229.118.194.11,192.168.1.1,TCP,80,
1380,763.571320330736,209.203.131.47,192.168.1.1,TCP,80,
871,347.1648485383104,104.237.138.21,192.168.1.1,TCP,80,
1277,313.95750136848176,100.68.189.6,192.168.1.1,TCP,80,
1310,684.4412551221125,15.75.238.31,192.168.1.1,TCP,80,
688,531.986020484605,84.171.201.7,192.168.1.1,TCP,80,
930,356.8873188537747,75.222.146.38,192.168.1.1,TCP,80,
556,875.6546026050677,83.130.105.7,192.168.1.1,TCP,80,
734,582.2311325138137,138.38.59.39,192.168.1.1,TCP,80,
902,907.4766127018436,215.7.41.14,192.168.1.1,TCP,80,
656,698.3890459799203,176.253.25.44,192.168.1.1,TCP,80,
612,577.1516011192896,200.93.75.8,192.168.1.1,TCP,80,
1268,830.1957443038127,108.157.213.20,192.168.1.1,TCP,80,
1386,315.19321902974866,99.144.232.26,192.168.1.1,TCP,80,
980,587.3227275206639,135.11.185.17,192.168.1.1,TCP,80,
884,999.4010642895345,188.10.37.29,192.168.1.1,TCP,80,
815,776.1372099770051,137.48.30.45,192.168.1.1,TCP,80,
1481,283.2700191081984,16.1.44.20,192.168.1.1,TCP,80,
878,781.8029830746829,91.253.97.28,192.168.1.1,TCP,80,
1229,419.4943622123963,183.40.57.33,192.168.1.1,TCP,80,
867,236.85824244550048,234.79.208.9,192.168.1.1,TCP,80,
722,148.03585374632647,63.124.38.31,192.168.1.1,TCP,80,
1405,412.34653740070723,43.23.104.42,192.168.1.1,TCP,80,
747,674.7573862365521,92.140.19.1,192.168.1.1,TCP,80,
1414,690.132983785061,22.149.163.25,192.168.1.1,TCP,80,
596,398.51249298045644,53.194.228.17,192.168.1.1,TCP,80,
682,804.7744191215622,232.81.95.19,192.168.1.1,TCP,80,
618,243.42636387232685,28.170.77.17,192.168.1.1,TCP,80,
1441,867.5787525018278,22.180.78.37,192.168.1.1,TCP,80,
587,909.0180849458039,203.91.54.19,192.168.1.1,TCP,80,
646,598.2974827702278,81.137.100.49,192.168.1.1,TCP,80,
873,600.329630301685,88.240.138.44,192.168.1.1,TCP,80,
1198,885.5416191241753,120.81.76.40,192.168.1.1,TCP,80,
1405,922.3467755693831,199.118.245.5,192.168.1.1,TCP,80,
905,989.3521844480293,56.174.197.7,192.168.1.1,TCP,80,
1249,248.4002722651221,124.49.231.33,192.168.1.1,TCP,80,
1020,961.4756462296752,13.17.125.33,192.168.1.1,TCP,80,
1381,646.582342192798,98.137.101.45,192.168.1.1,TCP,80,
1216,519.5505729669447,138.41.44.13,192.168.1.1,TCP,80,
1365,651.5911626949686,18.241.126.15,192.168.1.1,TCP,80,
911,261.6713205904148,252.92.228.24,192.168.1.1,TCP,80,
1166,280.32239405514235,117.222.213.43,192.168.1.1,TCP,80,
716,134.9641317713118,36.191.178.23,192.168.1.1,TCP,80,
936,751.4440924433362,225.38.191.15,192.168.1.1,TCP,80,
666,290.0082167836407,28.95.170.45,192.168.1.1,TCP,80,
931,210.39674634779885,176.27.177.33,192.168.1.1,TCP,80,
1332,875.4066502758833,157.181.127.17,192.168.1.1,TCP,80,
1090,868.1341308845191,150.125.167.46,192.168.1.1,TCP,80,
616,371.2079660859442,49.252.183.43,192.168.1.1,TCP,80,
621,578.1824114599713,98.31.90.33,192.168.1.1,TCP,80,
536,935.1192561579705,223.91.1.8,192.168.1.1,TCP,80,
1124,280.98910308078587,24.182.138.36,192.168.1.1,TCP,80,
1029,730.7633793914111,89.50.57.19,192.168.1.1,TCP,80,
677,559.3432247842654,91.181.173.31,192.168.1.1,TCP,80,
653,353.0984540901394,102.109.245.41,192.168.1.1,TCP,80,
673,764.0264403328705,143.168.106.8,192.168.1.1,TCP,80,
689,790.0573116244024,38.172.193.37,192.168.1.1,TCP,80,
1327,340.19450894642233,155.230.8.26,192.168.1.1,TCP,80,
1230,284.95213429636897,110.216.250.27,192.168.1.1,TCP,80,
917,873.8305846739302,135.222.41.37,192.168.1.1,TCP,80,
672,221.50905010709124,84.91.179.50,192.168.1.1,TCP,80,
983,321.8828973255625,4.18.12.50,192.168.1.1,TCP,80,
1461,568.7482411884557,152.103.34.20,192.168.1.1,TCP,80,
1271,855.6513555026552,199.171.142.6,192.168.1.1,TCP,80,
665,404.4762300291411,139.246.107.31,192.168.1.1,TCP,80,
1158,721.6714546992937,116.108.196.42,192.168.1.1,TCP,80,
1167,180.02364041222023,215.38.178.2,192.168.1.1,TCP,80,
668,120.32501660304689,235.174.203.41,192.168.1.1,TCP,80,
1485,102.88943543763808,188.94.232.49,192.168.1.1,TCP,80,
797,124.09106844958336,35.132.37.4,192.168.1.1,TCP,80,
1071,150.9193448227401,82.28.206.9,192.168.1.1,TCP,80,
1230,332.42056936780796,209.211.252.10,192.168.1.1,TCP,80,
1387,809.09729726908,40.188.85.32,192.168.1.1,TCP,80,
1197,613.1193985204243,201.158.178.8,192.168.1.1,TCP,80,
826,520.5646443566238,204.45.128.22,192.168.1.1,TCP,80,
1015,986.0882590524212,215.186.39.5,192.168.1.1,TCP,80,
523,575.0778480900569,34.188.201.2,192.168.1.1,TCP,80,
903,969.0250297151969,20.249.158.7,192.168.1.1,TCP,80,
1301,940.6486822266614,166.200.110.20,192.168.1.1,TCP,80,
1097,967.2901779742235,199.7.54.1,192.168.1.1,TCP,80,
615,174.00828963566846,154.80.78.10,192.168.1.1,TCP,80,
1178,300.78185887015457,253.145.139.19,192.168.1.1,TCP,80,
1325,268.05796374399426,15.80.5.48,192.168.1.1,TCP,80,
1191,946.7072195381286,154.178.116.9,192.168.1.1,TCP,80,
616,650.7588832824501,135.8.74.34,192.168.1.1,TCP,80,
1108,229.21132138601496,243.125.37.28,192.168.1.1,TCP,80,
1323,144.09227161777247,6.175.215.7,192.168.1.1,TCP,80,
1404,255.62355913565452,146.133.42.2,192.168.1.1,TCP,80,
1328,950.2209451913694,239.243.28.13,192.168.1.1,TCP,80,
1388,875.9693295027386,135.75.42.21,192.168.1.1,TCP,80,
