packet_size,request_rate,source_ip,destination_ip,protocol_type
273,240.65306346375013,30.190.102.2,192.168.1.1,TCP
547,329.5904446231423,255.189.255.11,192.168.1.1,TCP
628,588.8330158233471,102.155.199.47,192.168.1.1,TCP
1045,984.935215057653,58.110.91.19,192.168.1.1,TCP
933,698.9821479522338,244.107.30.34,192.168.1.1,TCP
425,762.9029240944401,150.244.251.47,192.168.1.1,TCP
1297,387.45060998249625,62.122.155.30,192.168.1.1,TCP
705,335.764017109278,235.57.52.18,192.168.1.1,TCP
1214,320.07315268018306,247.186.215.19,192.168.1.1,TCP
460,363.50947143369376,29.44.17.18,192.168.1.1,TCP
1356,174.2511267007576,38.149.111.13,192.168.1.1,TCP
473,397.39625176497884,22.160.34.23,192.168.1.1,TCP
1267,726.227883594824,159.53.122.20,192.168.1.1,TCP
352,324.5408491796702,50.232.84.4,192.168.1.1,TCP
390,505.98022653533695,127.255.201.43,192.168.1.1,TCP
1213,884.6274495672332,182.137.186.34,192.168.1.1,TCP
415,664.7862012033614,222.237.203.1,192.168.1.1,TCP
894,779.9881331441507,115.215.91.12,192.168.1.1,TCP
1172,532.2141055441462,64.101.154.38,192.168.1.1,TCP
209,889.6113670358067,157.224.195.36,192.168.1.1,TCP
1183,890.9548891957885,74.132.144.26,192.168.1.1,TCP
544,779.1151053272633,151.135.95.10,192.168.1.1,TCP
727,174.76236444188305,243.29.23.2,192.168.1.1,TCP
897,753.418705895127,96.79.84.48,192.168.1.1,TCP
1499,969.286627368136,133.120.186.36,192.168.1.1,TCP
1101,309.72077208456847,94.134.132.27,192.168.1.1,TCP
686,147.06247605057243,130.223.125.42,192.168.1.1,TCP
924,322.7752420999562,166.128.237.8,192.168.1.1,TCP
683,101.33939290703309,199.139.118.16,192.168.1.1,TCP
1379,913.4680902476939,47.249.154.36,192.168.1.1,TCP
1158,313.12273030038057,122.244.169.17,192.168.1.1,TCP
381,546.0276807082084,34.232.166.29,192.168.1.1,TCP
534,659.0583027147451,162.75.150.43,192.168.1.1,TCP
1357,390.51434512604527,218.7.212.49,192.168.1.1,TCP
800,351.80324388069994,218.182.68.22,192.168.1.1,TCP
1342,128.53798214210963,36.103.226.27,192.168.1.1,TCP
946,738.3154052421728,156.62.65.43,192.168.1.1,TCP
887,624.7439238632955,1.59.136.16,192.168.1.1,TCP
964,819.1426924533043,171.29.182.10,192.168.1.1,TCP
107,285.41336590028016,253.88.197.16,192.168.1.1,TCP
731,576.738436841262,125.87.110.24,192.168.1.1,TCP
1201,664.5491967973727,129.153.214.11,192.168.1.1,TCP
1348,642.5105469867573,238.11.237.25,192.168.1.1,TCP
1393,500.8865019906708,106.218.155.3,192.168.1.1,TCP
194,475.94067303949356,19.109.164.12,192.168.1.1,TCP
1257,109.61095270907184,125.169.46.32,192.168.1.1,TCP
108,552.9624425561697,129.88.78.2,192.168.1.1,TCP
294,605.6296073791641,193.217.183.34,192.168.1.1,TCP
1457,838.0738028518547,1.130.103.40,192.168.1.1,TCP
431,822.5799275462532,93.147.152.15,192.168.1.1,TCP
849,223.898275038642,211.34.145.45,192.168.1.1,TCP
687,874.9038855035315,177.238.108.32,192.168.1.1,TCP
1331,913.8211347190828,129.60.163.42,192.168.1.1,TCP
975,630.7201158786789,113.155.4.32,192.168.1.1,TCP
1251,954.2392802816383,165.160.156.37,192.168.1.1,TCP
124,477.71743545873403,160.50.210.50,192.168.1.1,TCP
566,883.9613655807955,4.36.178.4,192.168.1.1,TCP
526,295.3110512213783,152.121.94.28,192.168.1.1,TCP
1458,397.45976643837713,121.177.43.36,192.168.1.1,TCP
1473,165.570567010586,94.246.179.40,192.168.1.1,TCP
1493,883.3134092489896,136.28.251.47,192.168.1.1,TCP
309,789.8432068473373,116.77.1.46,192.168.1.1,TCP
376,115.5971825563524,170.201.102.34,192.168.1.1,TCP
833,842.6926896184732,188.87.176.42,192.168.1.1,TCP
761,429.2553965396257,202.248.231.29,192.168.1.1,TCP
995,165.70170339502278,150.97.93.33,192.168.1.1,TCP
259,925.2119871893361,57.171.61.46,192.168.1.1,TCP
1415,445.39186454148546,68.19.151.40,192.168.1.1,TCP
815,747.6096405720797,42.53.118.17,192.168.1.1,TCP
1002,685.6649839603523,155.85.146.30,192.168.1.1,TCP
582,773.0424928879863,236.102.67.49,192.168.1.1,TCP
1093,270.01660205981614,168.233.84.50,192.168.1.1,TCP
1236,304.02220671774865,232.193.225.49,192.168.1.1,TCP
1351,132.78070858879076,102.51.133.29,192.168.1.1,TCP
782,969.8558173429918,36.194.116.41,192.168.1.1,TCP
1108,767.2001154648206,137.81.232.8,192.168.1.1,TCP
1441,923.8017219151416,229.127.7.2,192.168.1.1,TCP
1007,922.4755618221053,227.90.36.4,192.168.1.1,TCP
125,174.71661484464886,103.86.136.8,192.168.1.1,TCP
178,127.92884327608387,136.254.111.35,192.168.1.1,TCP
1042,482.91988717840223,78.141.36.31,192.168.1.1,TCP
343,613.1958965193901,219.45.217.35,192.168.1.1,TCP
524,945.7748815019493,4.238.18.28,192.168.1.1,TCP
659,184.4374464272035,16.46.9.37,192.168.1.1,TCP
952,255.45616684876805,118.11.136.1,192.168.1.1,TCP
652,225.5789623035259,169.40.155.7,192.168.1.1,TCP
456,939.5422362870931,133.157.149.39,192.168.1.1,TCP
1384,596.05184577217,179.53.137.18,192.168.1.1,TCP
1394,218.89645171076253,12.94.241.17,192.168.1.1,TCP
1379,218.16613032824193,237.13.94.50,192.168.1.1,TCP
995,854.6885592298881,35.252.121.34,192.168.1.1,TCP
1193,995.7587257662569,91.13.98.46,192.168.1.1,TCP
756,978.0704861593209,178.133.103.29,192.168.1.1,TCP
81,848.6796502868959,208.7.139.8,192.168.1.1,TCP
338,396.42131545943784,254.27.19.38,192.168.1.1,TCP
998,210.61053367585362,24.219.241.8,192.168.1.1,TCP
419,765.0190461031111,234.61.1.32,192.168.1.1,TCP
89,916.3482493990572,103.128.47.14,192.168.1.1,TCP
940,467.09316986242345,220.205.146.29,192.168.1.1,TCP
610,202.03541219408157,113.68.120.16,192.168.1.1,TCP
1330,438.3978717081565,207.75.196.29,192.168.1.1,TCP
814,326.4329532241949,155.172.182.36,192.168.1.1,TCP
781,673.6035749834632,35.160.6.23,192.168.1.1,TCP
527,715.078379093953,57.211.219.10,192.168.1.1,TCP
470,253.30829644292376,208.116.165.1,192.168.1.1,TCP
1165,602.8223305818508,79.69.109.18,192.168.1.1,TCP
577,577.7517071011259,43.145.158.9,192.168.1.1,TCP
1039,338.0968288465352,56.110.80.38,192.168.1.1,TCP
1415,283.39186889688034,106.190.6.20,192.168.1.1,TCP
1495,449.92873771269143,173.217.121.10,192.168.1.1,TCP
262,432.9101847023359,64.95.176.42,192.168.1.1,TCP
117,962.5669443922712,254.251.48.13,192.168.1.1,TCP
616,243.21721914359387,93.162.173.39,192.168.1.1,TCP
618,826.6075932403958,12.152.211.7,192.168.1.1,TCP
522,488.65592935427344,226.184.134.39,192.168.1.1,TCP
678,233.0652295011795,141.82.254.5,192.168.1.1,TCP
705,628.0394257855302,43.104.67.41,192.168.1.1,TCP
1464,969.659746718187,207.205.79.21,192.168.1.1,TCP
1123,521.1029915783811,43.233.6.21,192.168.1.1,TCP
634,147.68635413392184,27.236.162.40,192.168.1.1,TCP
865,872.3689316431349,120.204.185.34,192.168.1.1,TCP
744,992.0497096499795,173.27.242.12,192.168.1.1,TCP
1025,782.0629047629616,76.74.221.20,192.168.1.1,TCP
231,434.68667886778286,242.178.96.6,192.168.1.1,TCP
1171,880.1786780465308,226.81.44.12,192.168.1.1,TCP
623,949.6960475580426,254.7.181.47,192.168.1.1,TCP
1057,221.33914430306214,230.110.188.23,192.168.1.1,TCP
549,286.77737264294353,154.173.179.14,192.168.1.1,TCP
974,388.27243848607907,199.44.213.35,192.168.1.1,TCP
531,492.2608686084824,193.5.54.47,192.168.1.1,TCP
849,314.1097824927979,136.142.114.49,192.168.1.1,TCP
252,861.0969261060345,195.153.164.35,192.168.1.1,TCP
1401,854.8323611570675,56.96.139.14,192.168.1.1,TCP
1087,499.54438611068264,151.145.17.22,192.168.1.1,TCP
1109,665.6834744514686,56.66.225.20,192.168.1.1,TCP
184,577.1415913383678,146.204.2.19,192.168.1.1,TCP
788,551.6005874930688,114.29.19.40,192.168.1.1,TCP
238,351.0324620616735,19.226.152.21,192.168.1.1,TCP
674,225.676555949884,157.201.49.30,192.168.1.1,TCP
319,481.5624484877611,80.133.39.14,192.168.1.1,TCP
1306,306.67849159315836,56.43.88.9,192.168.1.1,TCP
1058,322.8796588495127,5.146.169.1,192.168.1.1,TCP
233,136.08495695656487,224.57.135.1,192.168.1.1,TCP
513,456.98139303981213,61.7.195.17,192.168.1.1,TCP
1295,707.9999302400857,40.220.121.12,192.168.1.1,TCP
984,537.5374659627568,146.199.244.3,192.168.1.1,TCP
361,605.76815819678,254.136.197.34,192.168.1.1,TCP
1323,634.1700494263721,81.127.251.29,192.168.1.1,TCP
947,918.3842909446374,36.26.168.21,192.168.1.1,TCP
1030,904.3497110897523,197.7.135.7,192.168.1.1,TCP
138,554.0590099433784,168.236.243.33,192.168.1.1,TCP
1356,134.07820565339034,55.221.192.45,192.168.1.1,TCP
258,907.1123725948611,187.160.21.31,192.168.1.1,TCP
1469,625.7313619896855,223.186.111.25,192.168.1.1,TCP
848,174.5939386663842,7.19.66.6,192.168.1.1,TCP
500,584.3018920922647,235.70.201.46,192.168.1.1,TCP
725,837.0380227212825,106.40.140.45,192.168.1.1,TCP
585,860.2699642527747,139.48.146.6,192.168.1.1,TCP
