packet_size,request_rate,source_ip,destination_ip,protocol_type
1431,168.00565234907293,139.53.156.50,192.168.1.1,TCP
1251,588.3798620095025,38.8.95.14,192.168.1.1,TCP
1352,608.8381290106224,203.131.173.14,192.168.1.1,TCP
1247,304.14989797018814,59.98.95.37,192.168.1.1,TCP
329,581.6913861537294,39.170.128.46,192.168.1.1,TCP
1140,466.6330513994961,34.254.109.7,192.168.1.1,TCP
278,371.0260581398588,149.76.172.18,192.168.1.1,TCP
1315,588.1463098791758,32.205.1.28,192.168.1.1,TCP
852,834.9607948333058,23.22.220.7,192.168.1.1,TCP
108,260.1527782603322,25.1.164.16,192.168.1.1,TCP
831,196.5350119615323,207.185.165.29,192.168.1.1,TCP
147,156.42347462773097,116.137.53.18,192.168.1.1,TCP
1014,932.4664493704117,149.220.1.19,192.168.1.1,TCP
853,631.6111807140687,234.63.201.50,192.168.1.1,TCP
929,820.7086911813464,200.252.39.35,192.168.1.1,TCP
699,565.1997796973253,26.151.203.25,192.168.1.1,TCP
406,362.9886035554217,131.218.20.20,192.168.1.1,TCP
879,125.80181957731388,28.242.53.48,192.168.1.1,TCP
1396,969.1072487739327,99.28.245.38,192.168.1.1,TCP
995,729.6903739798422,142.139.247.46,192.168.1.1,TCP
979,724.8059284310839,189.254.98.32,192.168.1.1,TCP
1396,448.3843067441718,14.124.185.16,192.168.1.1,TCP
1152,921.8915327982638,57.16.205.14,192.168.1.1,TCP
752,271.3095933822893,60.179.189.11,192.168.1.1,TCP
820,686.3370152783567,91.141.146.34,192.168.1.1,TCP
448,926.8222818125859,224.33.126.12,192.168.1.1,TCP
1228,842.0252856395474,56.243.158.34,192.168.1.1,TCP
133,838.8130225258626,239.74.111.8,192.168.1.1,TCP
643,253.4721017631769,37.41.182.21,192.168.1.1,TCP
620,166.4889762805862,248.137.41.33,192.168.1.1,TCP
1233,879.2555857793059,185.131.200.41,192.168.1.1,TCP
1248,622.120672433146,28.222.37.39,192.168.1.1,TCP
849,460.81690079935737,178.29.193.25,192.168.1.1,TCP
262,748.6930594464263,169.44.159.42,192.168.1.1,TCP
178,599.5661217581858,21.119.13.50,192.168.1.1,TCP
107,276.46779463243746,253.159.27.14,192.168.1.1,TCP
233,788.816076904498,249.21.74.49,192.168.1.1,TCP
1407,871.3385813154687,129.15.209.6,192.168.1.1,TCP
701,395.5648142501962,94.8.28.41,192.168.1.1,TCP
1150,701.9182724630488,245.200.143.48,192.168.1.1,TCP
915,488.6285609214678,3.237.148.46,192.168.1.1,TCP
387,870.2701638676269,186.37.230.1,192.168.1.1,TCP
168,896.2927898237837,66.124.140.29,192.168.1.1,TCP
64,822.4073853718492,238.205.217.47,192.168.1.1,TCP
1202,691.3912880201622,200.157.142.42,192.168.1.1,TCP
542,512.6704975315308,189.203.59.43,192.168.1.1,TCP
1184,681.5599672882572,103.87.242.37,192.168.1.1,TCP
1189,134.773640371877,55.56.61.46,192.168.1.1,TCP
1407,231.95613978665762,62.73.108.50,192.168.1.1,TCP
1411,553.3895365142932,240.199.204.9,192.168.1.1,TCP
711,260.16981674713054,116.39.89.7,192.168.1.1,TCP
873,279.55601114362855,168.99.222.44,192.168.1.1,TCP
345,355.9918187197179,13.45.24.7,192.168.1.1,TCP
140,426.5093218998736,207.8.90.42,192.168.1.1,TCP
183,714.9244815572192,89.191.118.31,192.168.1.1,TCP
1405,388.21843285362974,150.167.136.19,192.168.1.1,TCP
1198,369.52524949565765,86.127.203.46,192.168.1.1,TCP
299,572.8970889705545,242.37.166.45,192.168.1.1,TCP
129,191.6236878443753,48.14.61.15,192.168.1.1,TCP
264,758.218510307955,212.63.70.15,192.168.1.1,TCP
949,165.2992828741997,225.47.30.32,192.168.1.1,TCP
1457,696.986867952687,183.142.145.20,192.168.1.1,TCP
191,816.8389213991511,201.43.178.9,192.168.1.1,TCP
404,881.9355159720131,194.8.113.42,192.168.1.1,TCP
325,831.0510757760055,196.119.214.13,192.168.1.1,TCP
1285,721.5116488714636,169.184.244.43,192.168.1.1,TCP
205,253.32692172784883,87.201.179.43,192.168.1.1,TCP
810,894.4904115284795,133.175.123.38,192.168.1.1,TCP
978,423.243295894069,235.100.192.2,192.168.1.1,TCP
94,300.2057820838442,48.194.146.3,192.168.1.1,TCP
843,357.1361252388035,77.114.62.29,192.168.1.1,TCP
279,678.0587388472592,100.132.235.1,192.168.1.1,TCP
920,915.8218987171765,11.86.78.3,192.168.1.1,TCP
181,327.15682484373986,255.126.146.34,192.168.1.1,TCP
1467,532.5701933338164,243.236.198.1,192.168.1.1,TCP
416,603.215616852051,37.206.229.13,192.168.1.1,TCP
424,478.1851663265133,54.219.239.10,192.168.1.1,TCP
97,207.19652494030066,15.218.56.28,192.168.1.1,TCP
829,419.3453783419735,203.60.164.8,192.168.1.1,TCP
810,446.8949645395115,212.42.185.34,192.168.1.1,TCP
1353,218.1807564459677,142.153.4.50,192.168.1.1,TCP
1221,566.3239500544246,41.68.197.15,192.168.1.1,TCP
804,362.2117132466701,57.107.88.20,192.168.1.1,TCP
126,962.8218132050915,206.235.202.50,192.168.1.1,TCP
345,327.48712254745146,62.8.43.31,192.168.1.1,TCP
85,135.38468076156772,2.158.206.8,192.168.1.1,TCP
1458,276.3664473632502,169.132.227.3,192.168.1.1,TCP
71,996.6307191387452,192.181.230.4,192.168.1.1,TCP
442,779.7146843471153,61.225.133.28,192.168.1.1,TCP
1224,944.9116496907849,90.58.85.50,192.168.1.1,TCP
750,862.179011488227,177.210.203.19,192.168.1.1,TCP
202,657.8822123532467,4.8.184.6,192.168.1.1,TCP
1476,777.1771140825053,138.50.248.9,192.168.1.1,TCP
640,198.6035679060318,181.120.189.37,192.168.1.1,TCP
118,714.6295995066295,197.250.54.24,192.168.1.1,TCP
926,310.0805098193397,33.9.168.19,192.168.1.1,TCP
630,932.1209785395827,36.53.42.46,192.168.1.1,TCP
182,580.3223829191581,49.170.161.39,192.168.1.1,TCP
136,336.8350138359889,85.55.229.1,192.168.1.1,TCP
190,829.0425903981342,248.227.13.35,192.168.1.1,TCP
627,245.63895503916012,225.62.182.26,192.168.1.1,TCP
722,463.27729614946367,14.155.255.45,192.168.1.1,TCP
1253,919.0044150273516,196.165.158.24,192.168.1.1,TCP
1260,399.493004727458,124.162.239.38,192.168.1.1,TCP
285,110.9718348545754,69.4.141.23,192.168.1.1,TCP
646,564.9115114216418,69.89.58.20,192.168.1.1,TCP
947,373.50989790846904,33.94.78.5,192.168.1.1,TCP
1276,174.89744147656324,61.251.137.28,192.168.1.1,TCP
1208,114.79784588567013,151.95.241.5,192.168.1.1,TCP
1435,228.3384753478671,69.198.40.8,192.168.1.1,TCP
1208,878.9654241820263,6.245.52.3,192.168.1.1,TCP
943,338.2096448501143,35.17.241.31,192.168.1.1,TCP
1204,962.9603886974833,65.50.181.43,192.168.1.1,TCP
1144,478.2628673473473,132.110.108.8,192.168.1.1,TCP
1032,740.908753024192,193.52.237.11,192.168.1.1,TCP
555,484.74178380374354,45.29.34.40,192.168.1.1,TCP
128,719.3840183347332,253.144.175.44,192.168.1.1,TCP
249,141.09592829282875,5.73.101.43,192.168.1.1,TCP
204,859.3228421120218,99.148.226.31,192.168.1.1,TCP
291,828.8773674191605,131.93.178.1,192.168.1.1,TCP
360,259.0414143278192,176.199.93.50,192.168.1.1,TCP
247,307.0602411959543,92.155.29.34,192.168.1.1,TCP
532,379.2002082371654,181.61.65.6,192.168.1.1,TCP
1195,275.0445589344518,210.3.134.7,192.168.1.1,TCP
359,373.5702694574987,253.198.96.44,192.168.1.1,TCP
1083,783.1467486458397,91.24.228.10,192.168.1.1,TCP
758,591.0393760604759,160.67.79.2,192.168.1.1,TCP
508,237.65836708847527,110.183.158.25,192.168.1.1,TCP
1427,147.77912335405674,174.157.39.5,192.168.1.1,TCP
270,591.96060934922,57.91.139.37,192.168.1.1,TCP
633,274.64853872680914,110.195.153.49,192.168.1.1,TCP
786,116.38909070664415,25.43.98.6,192.168.1.1,TCP
793,970.0111562105149,104.226.166.31,192.168.1.1,TCP
1282,524.4753169906082,97.217.190.22,192.168.1.1,TCP
385,283.96745477277705,242.75.54.48,192.168.1.1,TCP
959,162.88350170435425,255.79.122.10,192.168.1.1,TCP
238,288.8742646345773,135.113.142.30,192.168.1.1,TCP
1166,167.1756993042821,230.39.22.45,192.168.1.1,TCP
1421,431.5892697309258,7.233.62.3,192.168.1.1,TCP
1237,360.0740885412326,194.133.241.44,192.168.1.1,TCP
899,843.2052364595057,12.93.191.36,192.168.1.1,TCP
1419,728.5849525622654,188.205.155.20,192.168.1.1,TCP
687,419.1851173300453,18.160.141.39,192.168.1.1,TCP
1352,546.3616394698915,14.181.77.13,192.168.1.1,TCP
311,400.00190050919474,2.154.185.22,192.168.1.1,TCP
982,437.33715714402064,115.207.220.18,192.168.1.1,TCP
771,736.480135177216,242.17.36.43,192.168.1.1,TCP
212,825.2973871414321,89.6.146.14,192.168.1.1,TCP
1048,423.0113106054037,232.46.217.38,192.168.1.1,TCP
729,156.40513020619605,116.151.3.33,192.168.1.1,TCP
1275,730.8330242962569,198.93.112.46,192.168.1.1,TCP
1179,599.3100884465684,219.162.197.17,192.168.1.1,TCP
1040,200.98536193016002,237.207.253.35,192.168.1.1,TCP
648,336.61920106141986,255.136.74.25,192.168.1.1,TCP
1105,619.8533528834506,158.170.148.48,192.168.1.1,TCP
1181,460.0540775316414,86.166.19.16,192.168.1.1,TCP
1406,459.57856304829596,84.85.87.26,192.168.1.1,TCP
1175,813.6706457424896,162.51.104.23,192.168.1.1,TCP
882,376.5241479764674,29.120.237.43,192.168.1.1,TCP
