packet_size,request_rate,source_ip,destination_ip,protocol_type
59,0.8738485769066499,66.101.187.254,192.168.1.1,TCP
68,0.5416229770332041,208.150.225.225,192.168.1.1,UDP
40,0.24807719288697236,242.80.137.211,192.168.1.1,UDP
57,0.9143505128121266,113.50.230.93,192.168.1.1,UDP
44,0.5313087415249894,211.187.139.107,192.168.1.1,UDP
86,0.225931796287503,222.186.116.168,192.168.1.1,TCP
60,0.23398534746216762,98.194.123.82,192.168.1.1,UDP
89,0.5046873852672978,7.142.147.226,192.168.1.1,UDP
57,0.13928326350452178,96.222.36.88,192.168.1.1,UDP
84,0.5861645408414771,133.130.239.145,192.168.1.1,UDP
66,0.634623720678639,152.189.147.177,192.168.1.1,TCP
87,0.4255246340129937,14.204.138.113,192.168.1.1,TCP
44,0.779460920876374,157.219.104.104,192.168.1.1,UDP
80,0.5709509586590461,196.76.29.187,192.168.1.1,UDP
57,0.7620065852697377,70.153.212.127,192.168.1.1,TCP
68,0.559033301396043,216.171.71.204,192.168.1.1,TCP
79,0.5121745899473519,184.135.111.235,192.168.1.1,UDP
58,0.5578323144404487,7.164.12.118,192.168.1.1,TCP
93,0.9355923065850691,188.147.89.235,192.168.1.1,UDP
94,0.8098574750834203,69.84.120.111,192.168.1.1,TCP
66,0.438618805688183,82.206.55.173,192.168.1.1,UDP
95,0.7329663817074447,44.111.149.40,192.168.1.1,TCP
82,0.29919732874904614,106.49.204.107,192.168.1.1,TCP
54,0.7173264141464064,86.75.214.35,192.168.1.1,TCP
51,0.7518351419812142,51.136.211.71,192.168.1.1,TCP
99,0.4864780969816145,154.18.251.104,192.168.1.1,TCP
86,0.900087115221477,194.243.110.248,192.168.1.1,UDP
99,0.5499421268921737,83.139.167.246,192.168.1.1,UDP
94,0.1061721260466273,125.73.123.249,192.168.1.1,UDP
59,0.6824839246187039,12.205.51.78,192.168.1.1,UDP
94,0.5133396227045919,171.183.226.1,192.168.1.1,UDP
50,0.6863277150564578,152.188.27.105,192.168.1.1,TCP
90,0.1528191868459852,88.134.51.96,192.168.1.1,TCP
80,0.6811373114886481,1.222.163.212,192.168.1.1,TCP
81,0.4965892448838185,105.165.81.201,192.168.1.1,TCP
92,0.5883871530534279,66.104.36.87,192.168.1.1,UDP
92,0.6057331065060771,3.84.202.152,192.168.1.1,TCP
55,0.4422158947897611,156.156.62.5,192.168.1.1,TCP
44,0.8230570533742444,52.35.222.42,192.168.1.1,UDP
85,0.5680688855032213,26.141.151.195,192.168.1.1,UDP
55,0.5166378833689661,188.212.250.221,192.168.1.1,TCP
87,0.668317898308736,157.94.11.62,192.168.1.1,UDP
82,0.1353266428227106,25.167.177.143,192.168.1.1,TCP
79,0.5030788659326394,152.151.42.162,192.168.1.1,TCP
78,0.5956227799238251,235.170.73.245,192.168.1.1,UDP
99,0.2556877629704347,235.193.123.113,192.168.1.1,TCP
83,0.9087938456014125,180.211.149.20,192.168.1.1,TCP
72,0.6856612051112405,143.86.180.111,192.168.1.1,TCP
57,0.6672046680537399,51.161.210.164,192.168.1.1,UDP
84,0.5906334336500625,255.125.179.144,192.168.1.1,UDP
96,0.7402662148332171,198.220.2.43,192.168.1.1,UDP
51,0.25868670953771034,114.194.158.45,192.168.1.1,UDP
74,0.7026493289884544,29.80.199.143,192.168.1.1,TCP
92,0.6922137502269872,63.231.84.126,192.168.1.1,UDP
41,0.6030650052246855,226.147.233.72,192.168.1.1,UDP
73,0.8825049537503232,160.87.227.189,192.168.1.1,TCP
47,0.1482370224291702,207.162.21.106,192.168.1.1,TCP
76,0.6211089860208107,94.135.250.235,192.168.1.1,TCP
62,0.4881090156947624,228.209.19.77,192.168.1.1,TCP
77,0.3737076464972706,176.255.34.219,192.168.1.1,UDP
96,0.4079189641733242,38.37.221.160,192.168.1.1,UDP
94,0.7012011432453314,182.43.56.55,192.168.1.1,UDP
88,0.20714510272454495,91.3.141.252,192.168.1.1,UDP
81,0.5670932352444827,218.248.26.170,192.168.1.1,TCP
45,0.9295219023763598,194.91.160.14,192.168.1.1,UDP
85,0.5229663533833592,175.107.50.231,192.168.1.1,TCP
98,0.9125796454402502,5.126.112.6,192.168.1.1,TCP
40,0.6321015363360785,99.255.179.255,192.168.1.1,UDP
55,0.20494287927130111,9.79.21.70,192.168.1.1,TCP
42,0.297452350182359,183.215.86.127,192.168.1.1,TCP
96,0.6397624945324719,55.139.188.183,192.168.1.1,UDP
