packet_size,request_rate,source_ip,destination_ip,protocol_type
50,0.7509789838486747,152.139.70.74,192.168.1.1,TCP
98,0.7588199213616408,159.123.177.69,192.168.1.1,TCP
53,0.8000393650705793,164.228.63.142,192.168.1.1,UDP
58,0.9864725120721453,155.54.122.202,192.168.1.1,UDP
73,0.3519300608820607,70.237.25.102,192.168.1.1,UDP
81,0.8738006440344493,180.42.72.7,192.168.1.1,TCP
81,0.3297919773082678,161.147.93.126,192.168.1.1,UDP
44,0.7258431949417562,162.12.167.115,192.168.1.1,UDP
50,0.4486184811672289,1.125.31.170,192.168.1.1,UDP
40,0.30123237771085054,52.5.163.50,192.168.1.1,UDP
57,0.30584690459911446,44.212.27.137,192.168.1.1,UDP
78,0.2898572579784051,245.35.112.69,192.168.1.1,UDP
62,0.9087940674469542,112.101.186.250,192.168.1.1,UDP
75,0.1367466946497119,19.61.185.203,192.168.1.1,UDP
94,0.6927079376004744,18.213.102.186,192.168.1.1,TCP
51,0.9984856532598289,215.222.116.15,192.168.1.1,UDP
50,0.7795544119424532,167.9.55.160,192.168.1.1,UDP
65,0.14757499689219233,147.93.253.135,192.168.1.1,TCP
51,0.8518762781725702,172.144.181.141,192.168.1.1,TCP
99,0.5687921685182219,179.176.208.249,192.168.1.1,UDP
76,0.48514432858283585,179.179.23.246,192.168.1.1,UDP
68,0.3329833449415117,37.162.139.75,192.168.1.1,TCP
48,0.33333803493105885,146.8.159.101,192.168.1.1,UDP
90,0.39054837624599525,146.10.130.45,192.168.1.1,TCP
73,0.3140997806833468,119.11.203.135,192.168.1.1,TCP
66,0.13768993064769752,85.139.6.227,192.168.1.1,UDP
56,0.6206263821622432,237.125.165.80,192.168.1.1,UDP
90,0.2873007176764411,150.192.211.104,192.168.1.1,TCP
53,0.2655573498311894,120.171.109.60,192.168.1.1,TCP
67,0.7336335409700397,123.145.172.191,192.168.1.1,UDP
76,0.20499667821175666,149.183.101.18,192.168.1.1,TCP
93,0.26658432794284725,211.213.216.148,192.168.1.1,TCP
49,0.834596002438585,220.114.66.231,192.168.1.1,UDP
46,0.36273936371337523,78.72.98.34,192.168.1.1,TCP
81,0.7964725740188684,225.34.227.12,192.168.1.1,TCP
72,0.2620087555985495,110.212.133.77,192.168.1.1,UDP
58,0.6309550754449493,164.215.70.248,192.168.1.1,TCP
94,0.9397328438248878,135.1.2.4,192.168.1.1,UDP
63,0.8228276421224496,144.8.193.166,192.168.1.1,UDP
60,0.4704245715370843,171.93.246.154,192.168.1.1,UDP
92,0.11778843336071075,75.29.70.100,192.168.1.1,UDP
85,0.4140498443554589,70.92.143.221,192.168.1.1,UDP
69,0.7102562120940729,85.128.141.240,192.168.1.1,TCP
76,0.3240504540152055,101.17.50.64,192.168.1.1,TCP
54,0.9504916722270297,101.49.107.120,192.168.1.1,TCP
57,0.9765089446518416,157.39.34.136,192.168.1.1,TCP
53,0.5373703414340385,93.207.9.75,192.168.1.1,TCP
48,0.23794104184389786,13.88.189.128,192.168.1.1,UDP
46,0.5086596068464797,127.64.26.30,192.168.1.1,UDP
73,0.8698443719317304,77.201.62.218,192.168.1.1,UDP
59,0.9647984651921304,238.80.9.237,192.168.1.1,TCP
70,0.870994818449108,193.6.241.3,192.168.1.1,UDP
88,0.9889025018510283,67.31.161.129,192.168.1.1,UDP
93,0.925239932196689,205.27.12.49,192.168.1.1,UDP
55,0.13951039013563615,12.126.109.72,192.168.1.1,UDP
79,0.9817481618575596,176.97.86.128,192.168.1.1,UDP
67,0.2130823608002348,93.164.94.47,192.168.1.1,UDP
45,0.4828922632616306,125.203.112.137,192.168.1.1,TCP
78,0.14968206095804457,90.124.57.251,192.168.1.1,UDP
89,0.3271847553472217,203.71.150.157,192.168.1.1,UDP
60,0.5509574572746425,92.245.172.214,192.168.1.1,UDP
99,0.47011405993697086,223.150.239.100,192.168.1.1,UDP
41,0.847066927637782,241.249.214.134,192.168.1.1,UDP
92,0.9930802278300103,137.130.99.120,192.168.1.1,UDP
100,0.31711640358035864,17.130.82.156,192.168.1.1,UDP
89,0.9232092241579354,35.47.150.12,192.168.1.1,TCP
48,0.9618601592972837,34.150.150.200,192.168.1.1,UDP
79,0.7304894138157249,160.194.155.92,192.168.1.1,TCP
65,0.6570303534424762,182.232.196.162,192.168.1.1,TCP
98,0.42081483995747715,101.245.198.40,192.168.1.1,UDP
43,0.8985947260670227,65.198.216.57,192.168.1.1,TCP
98,0.903076829058369,142.165.249.95,192.168.1.1,TCP
45,0.4190574726076327,89.118.210.47,192.168.1.1,UDP
100,0.8065639961059635,1.182.34.199,192.168.1.1,UDP
89,0.4991611798839909,253.71.248.236,192.168.1.1,UDP
83,0.7105935913390817,73.218.198.80,192.168.1.1,TCP
56,0.38860730513875086,103.202.125.63,192.168.1.1,TCP
79,0.3601098667652254,189.116.29.213,192.168.1.1,TCP
89,0.2115837690298348,226.114.210.67,192.168.1.1,TCP
79,0.8843907724717017,210.101.86.112,192.168.1.1,UDP
50,0.15826300178639743,147.141.198.246,192.168.1.1,UDP
40,0.1527996762258534,51.27.55.252,192.168.1.1,TCP
96,0.6160477787455615,34.30.249.67,192.168.1.1,TCP
61,0.7623830801616159,64.152.79.154,192.168.1.1,TCP
61,0.4057661549236542,189.173.216.39,192.168.1.1,TCP
74,0.4248122572256503,110.96.37.175,192.168.1.1,TCP
48,0.14674924384918048,180.39.177.194,192.168.1.1,TCP
41,0.8769231764472188,16.65.226.12,192.168.1.1,TCP
47,0.5236845989820275,50.143.62.110,192.168.1.1,UDP
71,0.688566512584879,72.141.197.172,192.168.1.1,UDP
44,0.6732784308773625,250.79.8.95,192.168.1.1,TCP
76,0.9660875359187201,135.139.211.119,192.168.1.1,TCP
91,0.746041855869269,128.35.119.239,192.168.1.1,TCP
62,0.6100172743349708,218.156.168.118,192.168.1.1,UDP
87,0.3562369350105089,191.39.111.52,192.168.1.1,UDP
65,0.15809340965070565,55.50.56.77,192.168.1.1,UDP
94,0.478979885316441,223.22.115.70,192.168.1.1,UDP
95,0.8716975362093875,83.223.97.54,192.168.1.1,TCP
93,0.8069078642747505,219.127.188.65,192.168.1.1,UDP
49,0.8316104292750813,208.162.231.193,192.168.1.1,UDP
76,0.2921747777156817,193.139.251.9,192.168.1.1,TCP
92,0.3639720262323973,109.186.85.20,192.168.1.1,TCP
66,0.10636236838283046,5.164.122.163,192.168.1.1,TCP
69,0.691480167771765,62.109.178.111,192.168.1.1,UDP
86,0.137699670415098,127.128.136.159,192.168.1.1,UDP
74,0.594249684162855,205.76.164.117,192.168.1.1,UDP
74,0.9124078301540212,250.54.127.235,192.168.1.1,UDP
65,0.1449094786378551,155.144.197.205,192.168.1.1,TCP
99,0.5611536901778121,94.16.167.57,192.168.1.1,UDP
84,0.5013703820396372,228.195.203.26,192.168.1.1,UDP
57,0.1890434688038214,217.189.14.140,192.168.1.1,UDP
100,0.2367477972676252,243.240.38.50,192.168.1.1,TCP
73,0.958169754802541,77.237.77.145,192.168.1.1,UDP
59,0.22035114957527213,148.225.236.175,192.168.1.1,TCP
99,0.23253249889055902,211.241.211.143,192.168.1.1,TCP
73,0.7316345670664514,23.202.135.74,192.168.1.1,UDP
85,0.8193487566224921,16.163.66.85,192.168.1.1,TCP
43,0.73474599665498,33.114.128.177,192.168.1.1,TCP
64,0.9946084610711099,120.165.176.43,192.168.1.1,TCP
85,0.41971861216440265,251.82.210.241,192.168.1.1,UDP
48,0.32045916664887797,192.157.149.195,192.168.1.1,TCP
84,0.6210705988044251,108.192.206.137,192.168.1.1,UDP
55,0.3288197305975598,42.49.185.197,192.168.1.1,TCP
67,0.8381010569463154,54.249.173.135,192.168.1.1,UDP
42,0.7046391302324007,86.134.152.67,192.168.1.1,UDP
73,0.5720849786077417,99.86.193.42,192.168.1.1,TCP
88,0.3187544088091769,158.119.75.120,192.168.1.1,UDP
94,0.6326432859108776,177.167.34.175,192.168.1.1,UDP
97,0.5621356880580223,214.170.105.185,192.168.1.1,UDP
78,0.547404995558043,126.189.254.203,192.168.1.1,TCP
98,0.6689950535592835,11.49.206.100,192.168.1.1,TCP
99,0.46487140543722916,168.11.108.249,192.168.1.1,TCP
84,0.21938667811935803,56.188.106.203,192.168.1.1,UDP
78,0.9686950112518367,168.252.247.202,192.168.1.1,TCP
98,0.18247370159311674,41.127.178.214,192.168.1.1,UDP
73,0.34384402689742055,183.245.107.198,192.168.1.1,UDP
90,0.7149047592471615,92.133.214.61,192.168.1.1,UDP
80,0.12711825657774656,86.224.43.106,192.168.1.1,UDP
83,0.12065262926529098,43.36.147.234,192.168.1.1,TCP
72,0.3207709900610006,240.64.68.52,192.168.1.1,UDP
93,0.2896277768646036,216.184.138.179,192.168.1.1,TCP
86,0.3823950659164228,32.28.122.140,192.168.1.1,TCP
46,0.3870749580933551,238.57.198.3,192.168.1.1,UDP
40,0.8478351234178447,94.243.23.102,192.168.1.1,UDP
42,0.6786254898968905,26.5.36.1,192.168.1.1,UDP
80,0.5362228185076622,15.7.31.200,192.168.1.1,TCP
69,0.7042641021048945,87.3.108.163,192.168.1.1,UDP
63,0.45102905037909513,108.83.3.127,192.168.1.1,UDP
45,0.9374976129159839,211.201.107.183,192.168.1.1,TCP
82,0.5682530921465255,4.56.25.86,192.168.1.1,UDP
88,0.2839961165134497,20.146.115.175,192.168.1.1,TCP
66,0.17607379405861184,79.192.80.200,192.168.1.1,TCP
92,0.6947814377931928,59.200.155.72,192.168.1.1,TCP
60,0.3661414240120079,56.203.196.73,192.168.1.1,UDP
84,0.4697610506546698,11.139.36.48,192.168.1.1,UDP
58,0.7219445920830732,77.120.70.29,192.168.1.1,UDP
86,0.4632383360957093,2.49.120.204,192.168.1.1,UDP
70,0.8907027006880428,209.102.12.38,192.168.1.1,UDP
45,0.5251832613828523,236.117.12.228,192.168.1.1,TCP
86,0.10997491921590818,58.83.60.215,192.168.1.1,TCP
