packet_size,request_rate,ip.src,ip.dst,_ws.col.Protocol,tcp.dstport,udp.dstport
91,0.657683821480069,175.125.26.45,192.168.1.1,TCP,317.0,
54,0.220702350841673,38.190.30.26,192.168.1.1,TCP,,
45,0.9115145297375102,37.73.165.48,192.168.1.1,UDP,347.0,
46,0.46926041655016404,201.1.31.135,192.168.1.1,TCP,,943.0
92,0.8325939417842034,230.137.208.61,192.168.1.1,TCP,,754.0
67,0.10322198190809566,23.221.115.174,192.168.1.1,TCP,651.0,116.0
54,0.2368081246248759,29.243.194.172,192.168.1.1,TCP,326.0,259.0
58,0.8302544861062431,37.174.26.203,192.168.1.1,TCP,,382.0
83,0.19205347572525544,80.23.246.115,192.168.1.1,UDP,,
98,0.9609264827014217,102.148.12.223,192.168.1.1,UDP,570.0,
67,0.7388584207478296,224.206.225.57,192.168.1.1,UDP,665.0,209.0
88,0.26498919792824965,213.6.27.43,192.168.1.1,UDP,767.0,674.0
70,0.23822538011039973,31.137.230.49,192.168.1.1,TCP,,673.0
56,0.3418710184275955,202.205.81.154,192.168.1.1,UDP,,
60,0.4373198321826963,7.94.26.191,192.168.1.1,TCP,779.0,
65,0.22602013377113053,175.134.103.175,192.168.1.1,TCP,,
90,0.37358604595003486,186.39.155.133,192.168.1.1,TCP,633.0,1005.0
73,0.7707135887343693,91.201.46.114,192.168.1.1,TCP,,
87,0.304550047853805,211.8.207.97,192.168.1.1,UDP,,
71,0.40259407214464515,126.222.124.243,192.168.1.1,TCP,,937.0
52,0.7381632717714216,99.198.193.224,192.168.1.1,TCP,,26.0
82,0.7700627584852003,194.240.116.95,192.168.1.1,UDP,119.0,
43,0.6283288207903194,122.141.44.190,192.168.1.1,TCP,,1020.0
75,0.7326260476376525,17.211.188.67,192.168.1.1,UDP,606.0,851.0
58,0.4643712153494547,34.52.229.38,192.168.1.1,UDP,510.0,
67,0.8176498980706394,61.112.194.206,192.168.1.1,TCP,71.0,931.0
70,0.19690770611623395,245.54.137.105,192.168.1.1,TCP,569.0,
87,0.8308628144126486,204.216.253.3,192.168.1.1,TCP,,
73,0.10387792256623724,66.248.59.45,192.168.1.1,TCP,64.0,
43,0.14153370697475665,23.92.205.91,192.168.1.1,TCP,,
50,0.5070928309257847,99.182.105.239,192.168.1.1,UDP,454.0,23.0
56,0.7477943284277042,155.118.79.179,192.168.1.1,TCP,184.0,
75,0.7952970685627802,255.201.121.236,192.168.1.1,UDP,353.0,
55,0.9740588634263354,4.40.240.113,192.168.1.1,UDP,,922.0
55,0.28810377862175857,97.78.1.220,192.168.1.1,TCP,,
76,0.5328168678583706,183.17.110.244,192.168.1.1,TCP,717.0,563.0
96,0.2023199517187101,152.73.91.188,192.168.1.1,UDP,,402.0
88,0.8248942701233062,207.34.48.105,192.168.1.1,UDP,,
42,0.7749792001972202,196.94.224.144,192.168.1.1,TCP,664.0,
87,0.49128506792800486,173.224.25.126,192.168.1.1,UDP,20.0,
51,0.9449667857407638,102.115.198.150,192.168.1.1,UDP,705.0,224.0
79,0.39868257970510257,223.108.231.36,192.168.1.1,TCP,,897.0
65,0.6658286411599394,181.229.24.155,192.168.1.1,TCP,999.0,
74,0.14291547298852403,238.16.63.125,192.168.1.1,UDP,,146.0
55,0.5746067017120055,61.200.216.30,192.168.1.1,TCP,,
54,0.49679645017834984,246.228.36.196,192.168.1.1,TCP,,788.0
69,0.8241082846861292,91.212.89.139,192.168.1.1,TCP,,
98,0.3813823426262237,180.33.144.242,192.168.1.1,UDP,,691.0
76,0.9433433670988921,54.46.40.154,192.168.1.1,UDP,638.0,880.0
44,0.2974261065989418,11.153.243.139,192.168.1.1,UDP,426.0,
60,0.29765465110371936,152.38.109.165,192.168.1.1,UDP,,
99,0.47323786386880773,154.180.95.65,192.168.1.1,UDP,75.0,
50,0.7861375877660496,28.167.75.193,192.168.1.1,TCP,291.0,277.0
52,0.11132981185353938,32.20.31.100,192.168.1.1,TCP,,
68,0.3453902180982921,64.100.161.11,192.168.1.1,UDP,350.0,
67,0.2487559645897432,101.15.69.200,192.168.1.1,UDP,,
41,0.24024118110996232,229.105.131.64,192.168.1.1,UDP,,826.0
77,0.5652229095073527,117.21.72.173,192.168.1.1,TCP,,141.0
98,0.6082341264922675,156.81.26.44,192.168.1.1,TCP,746.0,
86,0.4001263069273697,194.47.171.173,192.168.1.1,UDP,,
50,0.17103075686364977,52.32.139.138,192.168.1.1,UDP,97.0,
93,0.15703609103579877,207.54.28.227,192.168.1.1,TCP,607.0,
79,0.16029280344465582,172.29.110.191,192.168.1.1,TCP,566.0,
61,0.29293844020398746,155.163.118.247,192.168.1.1,UDP,645.0,
53,0.9830780357134005,93.233.135.127,192.168.1.1,UDP,181.0,426.0
90,0.2641746128939901,39.118.29.59,192.168.1.1,TCP,312.0,754.0
60,0.6660404275567519,163.47.216.112,192.168.1.1,UDP,1005.0,
91,0.2033180351437991,45.108.72.231,192.168.1.1,TCP,,457.0
89,0.9594900542005709,62.119.216.246,192.168.1.1,UDP,275.0,878.0
60,0.24334441151017866,2.175.65.69,192.168.1.1,TCP,246.0,
75,0.7173928165476176,18.165.215.104,192.168.1.1,TCP,,651.0
74,0.38413212023509946,111.24.5.252,192.168.1.1,TCP,,393.0
100,0.30406937867500033,138.3.159.17,192.168.1.1,TCP,421.0,442.0
48,0.5422008056134873,181.23.164.146,192.168.1.1,TCP,543.0,
49,0.15522575944703496,217.122.99.75,192.168.1.1,UDP,,612.0
42,0.7217032788781302,24.163.193.116,192.168.1.1,TCP,548.0,980.0
82,0.24668623646873333,133.210.85.38,192.168.1.1,TCP,,
51,0.6679040722223638,251.144.178.103,192.168.1.1,TCP,,
47,0.745700319070435,234.80.116.245,192.168.1.1,TCP,534.0,853.0
83,0.32436337899612155,74.71.66.168,192.168.1.1,UDP,,942.0
68,0.7264465949290809,206.204.73.202,192.168.1.1,UDP,858.0,320.0
84,0.17686800475779454,198.118.193.107,192.168.1.1,TCP,,
95,0.5384035286077633,173.33.61.205,192.168.1.1,UDP,309.0,445.0
50,0.2552435740075313,114.186.7.164,192.168.1.1,UDP,861.0,
92,0.9692848043850588,245.113.110.179,192.168.1.1,TCP,159.0,
81,0.5817213351537122,43.214.48.7,192.168.1.1,TCP,,
68,0.870171401058577,16.163.79.76,192.168.1.1,UDP,695.0,72.0
50,0.18709332315233101,184.226.47.138,192.168.1.1,TCP,237.0,670.0
41,0.2120199530539577,216.52.192.90,192.168.1.1,UDP,228.0,698.0
73,0.2381473438827881,81.225.129.86,192.168.1.1,TCP,,1016.0
96,0.21775034975929214,2.236.30.129,192.168.1.1,UDP,,943.0
52,0.29867153327569107,126.218.175.255,192.168.1.1,TCP,154.0,
96,0.5456593783489967,57.206.224.114,192.168.1.1,UDP,,
62,0.9302952251889393,131.17.129.90,192.168.1.1,TCP,,
87,0.6106802720973872,202.166.7.127,192.168.1.1,UDP,,1021.0
55,0.4684055581959188,242.41.174.177,192.168.1.1,UDP,995.0,
95,0.5356808989526158,202.72.221.85,192.168.1.1,UDP,,517.0
92,0.12924306654591902,39.220.30.9,192.168.1.1,TCP,387.0,
88,0.9730537436760002,227.220.56.143,192.168.1.1,UDP,945.0,
97,0.6187858652307241,195.188.116.170,192.168.1.1,UDP,310.0,874.0
81,0.6816102090883663,90.17.230.224,192.168.1.1,TCP,,101.0
87,0.6435982989610104,195.107.125.150,192.168.1.1,UDP,,990.0
43,0.8524587330883914,250.147.254.172,192.168.1.1,UDP,997.0,
86,0.1362413643236386,183.133.179.118,192.168.1.1,TCP,466.0,
55,0.8477705062983006,111.73.138.229,192.168.1.1,UDP,,89.0
41,0.2722046582964389,19.126.245.188,192.168.1.1,UDP,,892.0
81,0.4568834564751746,164.70.106.63,192.168.1.1,UDP,645.0,
92,0.8198143276025042,134.69.121.62,192.168.1.1,UDP,,
66,0.7483977536645117,153.153.30.101,192.168.1.1,TCP,,362.0
54,0.3588946948093581,118.107.205.197,192.168.1.1,UDP,213.0,
100,0.32971153452060836,41.21.232.188,192.168.1.1,UDP,220.0,388.0
91,0.16564923167994036,32.142.253.76,192.168.1.1,TCP,,
95,0.5673998035609824,3.96.29.89,192.168.1.1,TCP,,
77,0.3934546913063851,187.251.233.22,192.168.1.1,TCP,671.0,382.0
49,0.1549999011096452,198.71.74.178,192.168.1.1,TCP,984.0,576.0
44,0.44284615440577213,135.43.27.162,192.168.1.1,UDP,743.0,
75,0.9871801997143003,74.58.205.36,192.168.1.1,UDP,292.0,
84,0.4334195489786975,247.85.68.62,192.168.1.1,UDP,97.0,373.0
81,0.6354713948424198,169.80.45.241,192.168.1.1,UDP,485.0,
52,0.544323081100043,183.225.71.243,192.168.1.1,UDP,637.0,
58,0.7485823721544109,54.224.225.127,192.168.1.1,UDP,290.0,
89,0.18413406513125372,251.239.52.207,192.168.1.1,UDP,620.0,
77,0.4265251334157033,219.231.254.141,192.168.1.1,TCP,828.0,565.0
41,0.6575269312793052,74.228.168.39,192.168.1.1,UDP,31.0,
93,0.5121791763209242,14.3.96.144,192.168.1.1,UDP,,
87,0.37285237842802377,225.174.255.14,192.168.1.1,TCP,,
45,0.3944697870576225,95.108.63.54,192.168.1.1,UDP,,681.0
72,0.9457239891308757,236.3.110.143,192.168.1.1,TCP,,306.0
55,0.9177295093237371,173.90.243.5,192.168.1.1,TCP,,
57,0.7134561410637604,253.115.146.139,192.168.1.1,TCP,26.0,
81,0.8847643372122026,37.196.122.128,192.168.1.1,UDP,,
59,0.9894670716428742,241.121.170.119,192.168.1.1,UDP,,133.0
96,0.1566588847720528,29.86.56.205,192.168.1.1,UDP,,
56,0.8312806015687426,229.128.66.40,192.168.1.1,UDP,,125.0
68,0.5206560781633425,185.184.209.170,192.168.1.1,TCP,,
85,0.5927448685383536,148.45.171.31,192.168.1.1,UDP,258.0,622.0
79,0.16797026074088145,237.193.90.237,192.168.1.1,UDP,,
81,0.119841073837003,171.16.109.57,192.168.1.1,UDP,376.0,725.0
64,0.3526915342258504,200.92.181.138,192.168.1.1,UDP,,741.0
79,0.29217389222987555,8.41.47.210,192.168.1.1,TCP,58.0,
81,0.2872727527111177,73.147.229.146,192.168.1.1,TCP,,705.0
70,0.6455372621233435,232.171.226.85,192.168.1.1,UDP,,384.0
49,0.7993065016545058,11.64.231.231,192.168.1.1,TCP,936.0,
94,0.9304682173100699,67.69.126.179,192.168.1.1,UDP,,
76,0.14937841070397118,162.161.25.58,192.168.1.1,TCP,735.0,165.0
60,0.33959200212089313,196.71.155.81,192.168.1.1,TCP,258.0,559.0
84,0.8676006178919762,183.235.135.229,192.168.1.1,UDP,552.0,
70,0.7195324073979553,17.175.89.198,192.168.1.1,TCP,841.0,520.0
64,0.6308986765218594,128.211.83.70,192.168.1.1,UDP,815.0,346.0
69,0.5888996515633578,219.22.3.57,192.168.1.1,TCP,,
75,0.5024100051760282,200.23.170.91,192.168.1.1,TCP,752.0,
73,0.7642679975478542,37.135.32.51,192.168.1.1,TCP,,
83,0.28554716935730695,211.113.47.153,192.168.1.1,TCP,,373.0
65,0.12185742507069855,7.137.177.91,192.168.1.1,UDP,502.0,991.0
80,0.615832064826498,27.190.202.195,192.168.1.1,UDP,,
58,0.3598156075593022,17.194.127.207,192.168.1.1,TCP,,
72,0.11845685158197984,220.238.59.241,192.168.1.1,TCP,450.0,
91,0.2906946709666033,56.27.94.140,192.168.1.1,UDP,,
40,0.6670219882566277,6.152.92.47,192.168.1.1,TCP,,816.0
44,0.654493010340325,25.56.161.13,192.168.1.1,UDP,977.0,51.0
41,0.2700515745057395,62.192.109.65,192.168.1.1,TCP,,
