packet_size,request_rate,source_ip,destination_ip,protocol_type
1099,1.1020971798058563,163.244.199.135,192.168.1.1,UDP
554,9.824496605003702,72.192.160.2,192.168.1.1,ICMP
1366,4.174337953826049,233.164.84.64,192.168.1.1,TCP
1495,7.746597064173736,153.65.122.197,192.168.1.1,UDP
836,7.934582269936807,197.55.230.174,192.168.1.1,TCP
304,6.676592110821247,120.13.170.13,192.168.1.1,TCP
299,8.202410541790366,240.245.69.145,192.168.1.1,UDP
1051,4.456704012034464,213.190.216.239,192.168.1.1,UDP
380,5.704530144506573,230.167.150.93,192.168.1.1,ICMP
624,5.232860868598323,160.105.232.147,192.168.1.1,ICMP
95,6.552425676517886,115.136.3.163,192.168.1.1,ICMP
341,5.023484826583602,35.120.77.156,192.168.1.1,UDP
1219,1.2782327468049217,49.67.53.190,192.168.1.1,ICMP
350,7.84454569836819,210.36.134.43,192.168.1.1,TCP
259,1.5095435165187718,185.224.152.39,192.168.1.1,UDP
1498,7.360392663288724,1.44.153.243,192.168.1.1,ICMP
1416,1.56946644278424,225.167.116.82,192.168.1.1,TCP
1159,6.388670144654621,162.221.148.224,192.168.1.1,ICMP
252,9.219602903486221,244.188.26.25,192.168.1.1,ICMP
869,3.5544767180671895,44.69.254.199,192.168.1.1,TCP
1100,5.564259193029514,180.74.253.44,192.168.1.1,TCP
460,8.028578652281805,15.68.75.15,192.168.1.1,UDP
630,8.420374956398653,239.61.219.129,192.168.1.1,UDP
1010,1.5913210574073013,8.78.29.113,192.168.1.1,UDP
1457,6.356208012435158,13.232.228.80,192.168.1.1,ICMP
65,9.198960856795088,169.147.103.98,192.168.1.1,TCP
677,5.709692112706484,127.247.4.65,192.168.1.1,ICMP
510,0.8899386576193073,9.57.253.79,192.168.1.1,TCP
657,8.632151082404533,225.19.3.26,192.168.1.1,UDP
736,5.3724369347513425,207.143.88.174,192.168.1.1,UDP
263,6.4569344702548515,52.4.82.116,192.168.1.1,TCP
366,1.4734372130688107,239.51.185.248,192.168.1.1,UDP
874,6.525885220455299,81.174.140.89,192.168.1.1,ICMP
411,9.246572586943628,77.213.242.179,192.168.1.1,ICMP
193,6.708334239935647,250.68.7.84,192.168.1.1,TCP
1210,4.467001897888311,207.187.234.177,192.168.1.1,TCP
685,4.257101210205922,103.254.20.205,192.168.1.1,ICMP
912,2.31535544159189,205.217.72.66,192.168.1.1,ICMP
676,4.956761440096947,69.238.155.204,192.168.1.1,TCP
315,3.970918175375848,12.130.90.121,192.168.1.1,TCP
150,6.9325122542059185,241.93.110.174,192.168.1.1,UDP
995,1.1542596144055834,61.122.68.99,192.168.1.1,UDP
917,1.5901060737152044,155.42.221.174,192.168.1.1,ICMP
121,4.1501455028168115,145.203.169.222,192.168.1.1,UDP
863,6.485981299492511,221.16.146.60,192.168.1.1,ICMP
92,9.016828014852413,102.160.146.114,192.168.1.1,ICMP
1286,5.154664488597681,100.58.223.49,192.168.1.1,UDP
976,8.295867596110414,204.12.66.89,192.168.1.1,ICMP
320,2.0234146864811287,199.72.121.51,192.168.1.1,UDP
395,4.4105945063288035,80.203.144.223,192.168.1.1,ICMP
1016,0.42806736024359204,63.75.86.3,192.168.1.1,TCP
448,0.5401694198812012,87.85.140.161,192.168.1.1,UDP
1206,2.8979649792902005,78.162.166.65,192.168.1.1,ICMP
894,0.9459258836917728,140.117.233.62,192.168.1.1,UDP
1187,6.464571451070753,111.217.79.229,192.168.1.1,UDP
334,4.1152837614904225,111.23.251.101,192.168.1.1,ICMP
1069,0.9653728867281263,173.179.152.177,192.168.1.1,UDP
680,0.2464480753265314,75.183.192.94,192.168.1.1,UDP
691,1.375106734881456,86.229.20.165,192.168.1.1,ICMP
1166,4.055230218879855,32.8.58.120,192.168.1.1,UDP
211,9.801952445794916,89.214.127.13,192.168.1.1,UDP
797,5.306190010704667,112.101.87.1,192.168.1.1,TCP
716,9.316646015044602,41.44.238.6,192.168.1.1,ICMP
1443,7.466999905445746,2.118.185.240,192.168.1.1,TCP
1499,6.650680117242869,209.215.98.212,192.168.1.1,UDP
955,2.5196973641136755,17.224.9.40,192.168.1.1,UDP
1274,6.113687977001987,227.116.173.81,192.168.1.1,ICMP
116,7.853039916208804,148.138.116.142,192.168.1.1,ICMP
653,5.0792057161365864,234.75.204.52,192.168.1.1,ICMP
558,3.2251839448845665,113.34.38.98,192.168.1.1,TCP
972,3.2107771178984748,61.2.164.17,192.168.1.1,UDP
928,4.21811251657511,197.233.229.67,192.168.1.1,TCP
398,3.898149438690082,216.142.59.17,192.168.1.1,ICMP
359,0.25832189921104437,16.107.70.119,192.168.1.1,TCP
904,6.715093119866004,133.102.148.144,192.168.1.1,UDP
1316,8.570199450333236,185.141.47.206,192.168.1.1,UDP
469,0.851197424434805,223.213.118.20,192.168.1.1,ICMP
890,0.1364412589147233,50.109.175.160,192.168.1.1,ICMP
170,0.12409625113469683,253.47.168.68,192.168.1.1,ICMP
1423,6.098470705678493,55.3.164.88,192.168.1.1,ICMP
1032,3.835226281185684,199.211.104.98,192.168.1.1,TCP
82,7.556562791743822,88.74.190.218,192.168.1.1,UDP
220,6.990134988374363,69.93.34.102,192.168.1.1,TCP
1018,6.995017274228542,174.25.217.171,192.168.1.1,ICMP
1464,8.73923696526966,126.29.239.48,192.168.1.1,ICMP
1210,1.4259710867583872,3.38.102.62,192.168.1.1,ICMP
705,4.880603670260749,218.214.170.188,192.168.1.1,ICMP
290,2.147051837421214,112.175.208.212,192.168.1.1,TCP
122,6.28514025171418,113.159.190.202,192.168.1.1,UDP
774,8.59420466283182,254.218.175.97,192.168.1.1,UDP
959,0.5305765626412566,31.240.42.34,192.168.1.1,TCP
1087,3.3434721504278437,251.34.182.72,192.168.1.1,ICMP
642,3.064472166967114,127.77.26.74,192.168.1.1,UDP
242,5.966046075932393,1.147.43.67,192.168.1.1,UDP
780,8.429605974081856,179.18.239.75,192.168.1.1,TCP
859,0.5957173154560759,241.246.177.110,192.168.1.1,TCP
321,2.7619331244930145,155.25.93.214,192.168.1.1,ICMP
178,3.0423389921416146,114.162.58.116,192.168.1.1,TCP
324,3.0914920032241158,224.14.140.27,192.168.1.1,UDP
1071,3.463924740985061,127.193.179.110,192.168.1.1,ICMP
474,7.651973455581183,132.119.134.202,192.168.1.1,ICMP
1360,8.982229292342247,227.178.170.199,192.168.1.1,ICMP
971,0.3723113579140792,57.234.204.242,192.168.1.1,TCP
1152,6.396287374391504,104.74.162.20,192.168.1.1,TCP
861,0.44075427796668853,127.230.198.123,192.168.1.1,TCP
604,6.813658457487655,240.70.239.26,192.168.1.1,ICMP
159,9.980423274478833,133.211.88.73,192.168.1.1,TCP
1303,0.4341575529528525,47.247.84.156,192.168.1.1,UDP
1038,9.21723554691113,163.17.246.163,192.168.1.1,UDP
615,4.414127379518021,81.115.197.55,192.168.1.1,TCP
792,7.677450409033026,244.91.182.126,192.168.1.1,TCP
1110,5.00128388291435,204.20.17.124,192.168.1.1,TCP
464,7.583112183655852,104.43.172.21,192.168.1.1,TCP
1426,0.5411531337185485,50.238.52.49,192.168.1.1,ICMP
99,5.236031557379054,169.20.92.2,192.168.1.1,ICMP
1374,6.58463090512686,181.71.125.230,192.168.1.1,UDP
500,2.7342095695057136,225.73.198.58,192.168.1.1,ICMP
871,2.129665335772192,101.50.62.235,192.168.1.1,UDP
1396,1.1749842346772283,198.121.95.157,192.168.1.1,ICMP
1227,6.6382568809766616,31.41.219.81,192.168.1.1,UDP
949,1.404106869627077,17.250.209.229,192.168.1.1,TCP
907,0.10839947024508495,201.245.202.16,192.168.1.1,TCP
673,6.490805122119281,147.142.138.250,192.168.1.1,ICMP
1340,0.6502794136630432,225.197.226.134,192.168.1.1,TCP
1263,3.6283767116465286,238.254.158.66,192.168.1.1,UDP
671,5.504834314647329,199.187.224.32,192.168.1.1,ICMP
1480,6.554268607111072,229.129.73.38,192.168.1.1,TCP
1380,8.298533146527877,17.35.130.44,192.168.1.1,TCP
489,1.4405621502008805,143.192.35.241,192.168.1.1,UDP
618,4.267773444679787,242.124.136.41,192.168.1.1,TCP
1083,4.177694923077301,227.226.128.98,192.168.1.1,TCP
125,9.503149399769613,85.4.245.247,192.168.1.1,UDP
709,5.323586061901972,195.145.107.192,192.168.1.1,TCP
195,2.5272647260659165,161.235.241.76,192.168.1.1,TCP
928,9.703296820943558,116.84.42.211,192.168.1.1,ICMP
1491,9.35093556286432,33.178.126.19,192.168.1.1,UDP
1255,9.388398302738812,72.161.98.82,192.168.1.1,TCP
405,4.724653573191647,63.71.78.133,192.168.1.1,ICMP
1443,4.219020547679826,254.94.70.166,192.168.1.1,ICMP
821,2.0498171300588846,246.99.198.216,192.168.1.1,UDP
151,5.60436691016294,34.158.87.151,192.168.1.1,ICMP
104,8.281319394502503,19.15.16.180,192.168.1.1,TCP
339,1.091347411656725,67.47.195.86,192.168.1.1,UDP
940,4.104428837421635,62.241.61.161,192.168.1.1,TCP
406,2.175120892545022,151.105.150.41,192.168.1.1,UDP
360,8.585897175229492,202.100.133.193,192.168.1.1,UDP
275,2.950878211342179,75.40.133.40,192.168.1.1,ICMP
962,5.246604890023653,23.65.80.23,192.168.1.1,UDP
709,8.96923292671442,250.126.229.234,192.168.1.1,ICMP
1133,2.5926240083273666,207.205.72.217,192.168.1.1,UDP
111,4.553258797065699,127.170.231.183,192.168.1.1,ICMP
1185,3.305928501763354,149.103.99.231,192.168.1.1,ICMP
634,1.3293402689431302,176.114.3.2,192.168.1.1,ICMP
92,0.8451639822848386,199.39.170.112,192.168.1.1,UDP
1114,9.266139390291986,137.71.211.222,192.168.1.1,ICMP
1191,2.63557244303562,138.223.85.239,192.168.1.1,TCP
953,2.058958127804425,174.94.152.70,192.168.1.1,UDP
1455,7.758518649844351,243.43.128.175,192.168.1.1,ICMP
770,2.779213317660946,191.180.130.123,192.168.1.1,UDP
750,8.022693211496074,67.39.80.97,192.168.1.1,UDP
577,4.919102863306289,21.103.61.200,192.168.1.1,ICMP
1078,1.3029982197201302,22.11.145.10,192.168.1.1,ICMP
244,0.8916878373336176,80.82.233.250,192.168.1.1,ICMP
1101,4.545079279297978,185.207.93.219,192.168.1.1,TCP
882,5.006238129276074,178.60.128.58,192.168.1.1,ICMP
1099,6.234083156057015,217.20.39.65,192.168.1.1,UDP
1024,2.9855584297572415,220.50.124.210,192.168.1.1,TCP
1209,9.10897637197381,114.37.246.220,192.168.1.1,TCP
1271,3.25589394338428,203.144.160.233,192.168.1.1,ICMP
1094,5.974896174588616,30.68.25.127,192.168.1.1,ICMP
403,8.95143800765438,49.254.90.248,192.168.1.1,TCP
445,0.9199002701150252,42.136.21.208,192.168.1.1,UDP
396,1.6058737783641723,77.1.93.155,192.168.1.1,ICMP
1067,6.026181497690051,235.169.189.95,192.168.1.1,UDP
388,2.124255859529562,219.70.209.108,192.168.1.1,ICMP
840,7.783556929984062,166.163.136.41,192.168.1.1,UDP
1206,4.163741041690444,54.65.26.44,192.168.1.1,ICMP
408,4.500174023736255,90.126.179.128,192.168.1.1,ICMP
454,1.0553871117061362,72.196.46.6,192.168.1.1,UDP
1215,4.484319147931667,115.134.96.91,192.168.1.1,UDP
515,1.266601946666587,123.115.47.115,192.168.1.1,ICMP
520,9.254962098742531,127.209.177.66,192.168.1.1,UDP
326,2.3600029815288024,12.121.78.188,192.168.1.1,UDP
1319,9.451659949816888,19.84.170.184,192.168.1.1,ICMP
655,4.739466638568962,73.232.193.220,192.168.1.1,ICMP
679,3.947880184004048,139.109.67.164,192.168.1.1,TCP
1287,0.9311050257431145,28.143.240.43,192.168.1.1,ICMP
159,9.847561403781251,220.144.129.12,192.168.1.1,UDP
877,4.843770254763535,103.5.8.98,192.168.1.1,TCP
1307,2.8666699778027356,210.148.193.162,192.168.1.1,TCP
707,8.628985558637883,139.181.122.126,192.168.1.1,TCP
593,9.395014344120083,80.34.92.96,192.168.1.1,UDP
1224,9.221122303330876,16.117.164.84,192.168.1.1,TCP
151,7.497450678419346,58.198.76.191,192.168.1.1,TCP
1266,1.7360496706956356,21.216.129.62,192.168.1.1,ICMP
753,2.845988346502241,244.131.180.72,192.168.1.1,UDP
1304,4.207902957024129,33.61.73.255,192.168.1.1,ICMP
494,6.901988520354365,120.171.68.147,192.168.1.1,UDP
463,0.9622989321599166,35.80.67.83,192.168.1.1,UDP
984,7.957143314115701,2.24.230.208,192.168.1.1,UDP
675,0.7687888937537283,160.161.107.149,192.168.1.1,TCP
275,4.100611765597089,219.156.94.41,192.168.1.1,TCP
1444,0.8045985625871158,26.224.92.239,192.168.1.1,UDP
487,2.2478163381855767,219.247.176.19,192.168.1.1,UDP
654,1.1524626671738303,87.89.174.11,192.168.1.1,TCP
826,2.279175502920965,147.83.139.248,192.168.1.1,ICMP
931,2.174683030719606,238.201.9.142,192.168.1.1,UDP
691,8.171732523590558,198.219.97.108,192.168.1.1,TCP
751,6.14606475075748,52.237.154.197,192.168.1.1,ICMP
995,4.849370746685805,79.108.5.189,192.168.1.1,TCP
1377,3.916189588808466,207.76.149.19,192.168.1.1,ICMP
397,2.059598271814507,6.140.236.230,192.168.1.1,TCP
1208,3.886230701308717,246.55.252.228,192.168.1.1,TCP
1331,3.5056840821303954,106.155.33.80,192.168.1.1,UDP
459,1.9353911587279549,184.179.70.220,192.168.1.1,TCP
663,2.2445784888937785,39.243.170.210,192.168.1.1,UDP
193,5.13101982942558,21.201.123.148,192.168.1.1,UDP
385,7.48058264143765,25.85.22.163,192.168.1.1,UDP
643,7.932099969330612,201.240.14.220,192.168.1.1,TCP
286,5.492593943585959,198.150.239.25,192.168.1.1,UDP
862,5.253334101856922,162.102.5.181,192.168.1.1,ICMP
285,9.301380130489541,180.141.38.69,192.168.1.1,TCP
1108,1.2813509771341836,69.217.49.156,192.168.1.1,ICMP
428,5.657484488547214,129.144.158.145,192.168.1.1,UDP
1251,0.10122158986743551,3.118.229.210,192.168.1.1,ICMP
502,2.8715651061488723,59.130.134.77,192.168.1.1,ICMP
1070,8.744993874075643,250.83.140.22,192.168.1.1,UDP
1468,0.8861786405682921,26.149.238.51,192.168.1.1,ICMP
974,8.651808450227765,81.224.255.98,192.168.1.1,TCP
704,4.69995915255462,158.71.131.42,192.168.1.1,ICMP
1368,9.702045307128301,75.228.142.44,192.168.1.1,ICMP
580,4.626913540317439,95.216.191.254,192.168.1.1,TCP
1321,7.640319358552283,113.77.172.228,192.168.1.1,UDP
153,0.3241594047786309,3.231.68.69,192.168.1.1,ICMP
899,9.558250914799618,166.154.187.63,192.168.1.1,ICMP
156,0.34665110452153736,141.3.28.203,192.168.1.1,ICMP
1068,1.4412648628568747,225.235.238.102,192.168.1.1,ICMP
991,5.208766966110689,61.68.24.95,192.168.1.1,UDP
1005,8.277913470921407,189.89.250.168,192.168.1.1,ICMP
1426,7.62801641364649,71.143.205.249,192.168.1.1,UDP
1097,4.740635817650245,15.73.127.139,192.168.1.1,TCP
611,6.058902994641184,60.16.241.105,192.168.1.1,UDP
363,6.048686308235388,186.8.118.174,192.168.1.1,ICMP
903,7.8918120613129155,218.231.26.16,192.168.1.1,TCP
1477,2.4947177618115637,107.157.114.189,192.168.1.1,UDP
643,1.0609424099807037,177.15.12.233,192.168.1.1,ICMP
407,1.1934292862480882,160.21.143.196,192.168.1.1,ICMP
950,0.2263764907061529,3.130.24.72,192.168.1.1,ICMP
1114,3.722091125218599,9.113.251.125,192.168.1.1,ICMP
836,3.8844187425848067,58.181.247.16,192.168.1.1,UDP
820,9.641329826366118,188.87.87.233,192.168.1.1,TCP
211,1.2901850058861242,56.222.158.254,192.168.1.1,UDP
189,4.03204140349803,102.186.246.88,192.168.1.1,UDP
737,1.931007978261757,67.237.236.46,192.168.1.1,UDP
268,8.112671508373223,139.155.147.28,192.168.1.1,ICMP
1434,9.554311650902358,187.45.185.163,192.168.1.1,TCP
1312,7.140746792784496,173.147.222.98,192.168.1.1,ICMP
601,0.12240165115717146,121.57.26.41,192.168.1.1,UDP
195,4.106708290181027,201.37.245.61,192.168.1.1,ICMP
309,1.222649828766382,245.166.204.92,192.168.1.1,UDP
1085,4.672198223347515,58.29.186.44,192.168.1.1,TCP
984,3.1813759618234076,195.239.14.85,192.168.1.1,UDP
787,8.102506458109074,133.116.66.188,192.168.1.1,ICMP
1153,8.030422564905619,50.115.55.68,192.168.1.1,TCP
373,9.920495302334523,86.77.248.77,192.168.1.1,TCP
922,1.3258995759362877,17.205.79.47,192.168.1.1,ICMP
1395,5.748418980033006,161.44.239.58,192.168.1.1,UDP
360,5.209215455746356,52.64.164.59,192.168.1.1,ICMP
1298,4.410239774121293,24.188.167.231,192.168.1.1,ICMP
941,4.189694919216818,19.98.237.212,192.168.1.1,UDP
101,3.058011120648168,152.73.164.254,192.168.1.1,UDP
360,1.3897508180436224,53.110.1.233,192.168.1.1,TCP
628,4.233734780361738,103.160.17.60,192.168.1.1,ICMP
1223,1.8067109693195142,132.7.224.87,192.168.1.1,TCP
1286,3.5534899961956743,147.89.32.176,192.168.1.1,ICMP
906,7.846612701404684,105.119.194.181,192.168.1.1,TCP
887,7.093345577281121,115.147.29.239,192.168.1.1,TCP
1260,1.4614699560203126,149.233.44.81,192.168.1.1,ICMP
328,7.895511960082436,152.201.129.245,192.168.1.1,UDP
907,3.106563982803748,124.79.138.210,192.168.1.1,UDP
1438,5.670452852623532,47.87.39.127,192.168.1.1,ICMP
288,0.9742611551763483,182.200.214.46,192.168.1.1,UDP
1234,2.3161469653462325,116.219.3.46,192.168.1.1,TCP
845,3.1048452094199,175.239.82.134,192.168.1.1,UDP
980,8.24290433955692,67.191.134.12,192.168.1.1,ICMP
935,3.6447781870609655,175.139.191.243,192.168.1.1,UDP
825,0.7971971288479758,12.209.250.199,192.168.1.1,ICMP
597,4.162348156003258,248.47.159.70,192.168.1.1,TCP
1471,7.595102163401014,120.99.60.245,192.168.1.1,TCP
114,2.773427734299475,183.227.150.97,192.168.1.1,UDP
1467,8.373241949361702,73.250.187.203,192.168.1.1,ICMP
856,2.425912480575045,154.127.154.24,192.168.1.1,ICMP
1449,5.3101513920003,140.95.202.35,192.168.1.1,TCP
93,0.99739919764213,32.206.3.124,192.168.1.1,ICMP
365,3.89920792949269,47.112.1.27,192.168.1.1,UDP
683,7.350903183189697,94.240.171.183,192.168.1.1,TCP
520,0.18286254610533564,130.39.248.220,192.168.1.1,TCP
1004,7.507891795751847,187.49.247.175,192.168.1.1,ICMP
1302,6.902089120951151,67.7.159.226,192.168.1.1,TCP
906,6.877948316733459,243.21.254.60,192.168.1.1,UDP
1014,3.2439719016236888,35.33.234.185,192.168.1.1,ICMP
952,0.9661222419919011,217.59.204.11,192.168.1.1,TCP
1481,4.697224922361844,158.163.52.188,192.168.1.1,ICMP
1367,3.9956996085715324,122.205.205.225,192.168.1.1,ICMP
1340,4.978543936220692,129.213.37.63,192.168.1.1,TCP
266,2.228738149792539,43.252.150.86,192.168.1.1,TCP
1382,1.3332082620205137,168.110.111.97,192.168.1.1,ICMP
1499,7.689298906778885,49.33.71.56,192.168.1.1,TCP
164,6.487697831163131,59.182.182.22,192.168.1.1,TCP
435,0.4249796974817408,106.89.142.30,192.168.1.1,TCP
269,5.3390027364335815,102.41.142.26,192.168.1.1,ICMP
134,6.510138756411125,110.118.24.131,192.168.1.1,ICMP
363,4.538367349662968,211.44.244.76,192.168.1.1,TCP
1423,9.892924242783842,110.76.83.117,192.168.1.1,UDP
957,4.187198077353678,175.100.209.70,192.168.1.1,ICMP
627,1.0243680706951659,154.137.230.110,192.168.1.1,UDP
113,9.448053060484767,255.222.236.139,192.168.1.1,TCP
264,3.154266445170508,52.228.73.166,192.168.1.1,UDP
212,2.5389788158074054,35.109.45.134,192.168.1.1,UDP
203,2.1921719312217056,81.193.161.34,192.168.1.1,ICMP
951,8.080879886414408,213.251.19.143,192.168.1.1,ICMP
85,2.2262890584225783,6.80.84.179,192.168.1.1,UDP
977,7.0997369999512,85.147.49.70,192.168.1.1,UDP
1453,5.593708552138218,194.21.190.203,192.168.1.1,ICMP
491,4.29341762509686,15.26.84.135,192.168.1.1,TCP
569,9.481938443583633,219.133.217.25,192.168.1.1,ICMP
1231,2.504963951982155,222.78.199.11,192.168.1.1,UDP
306,3.7247728022494524,34.68.33.7,192.168.1.1,ICMP
137,4.151232460425908,20.186.52.94,192.168.1.1,TCP
1026,9.168664019153228,102.178.46.30,192.168.1.1,UDP
116,8.730947674846568,147.111.27.126,192.168.1.1,TCP
886,7.963953284158197,153.107.18.238,192.168.1.1,UDP
78,0.265123431069302,183.24.169.80,192.168.1.1,ICMP
1432,1.72923010137077,140.47.137.62,192.168.1.1,ICMP
1328,2.384728188146704,94.67.84.205,192.168.1.1,ICMP
1023,9.156087040566785,201.160.55.143,192.168.1.1,UDP
981,4.447506059257596,86.225.234.142,192.168.1.1,ICMP
163,4.121992967418234,24.253.81.24,192.168.1.1,UDP
1136,1.594568091967736,132.245.44.147,192.168.1.1,ICMP
72,1.9431230993061794,3.239.168.30,192.168.1.1,ICMP
1341,8.160400813202328,201.7.241.214,192.168.1.1,UDP
967,5.280799554614369,83.207.179.53,192.168.1.1,TCP
311,7.207369771338621,21.11.171.95,192.168.1.1,TCP
797,9.861671013839121,59.227.249.182,192.168.1.1,ICMP
329,4.252478960701551,132.45.88.230,192.168.1.1,ICMP
483,4.2354617098865806,70.210.111.200,192.168.1.1,TCP
396,3.437501035795114,43.98.113.9,192.168.1.1,UDP
591,8.29839109027356,203.152.105.142,192.168.1.1,TCP
312,9.427741024542286,58.168.73.237,192.168.1.1,TCP
435,9.187350533040705,196.74.171.127,192.168.1.1,UDP
431,8.842742532935782,55.152.108.127,192.168.1.1,TCP
946,1.826875931828635,252.59.134.210,192.168.1.1,ICMP
339,4.5120077664430305,102.117.124.157,192.168.1.1,TCP
1372,4.97628118811814,248.122.162.37,192.168.1.1,UDP
463,4.885735246538971,76.148.29.47,192.168.1.1,UDP
