packet_size,request_rate,ip.src,ip.dst,_ws.col.Protocol,tcp.dstport,udp.dstport
106,1.7457774234710917,76.92.123.114,192.168.1.1,ICMP,,
1326,1.5752712309069026,81.191.21.32,192.168.1.1,TCP,,53.0
235,4.788755118625327,37.214.32.166,192.168.1.1,TCP,,53.0
359,1.6141294328173112,34.226.82.102,192.168.1.1,ICMP,80.0,
918,0.19852168099609097,252.199.243.63,192.168.1.1,UDP,,
1479,3.9781599956521183,42.197.240.100,192.168.1.1,ICMP,,53.0
1177,3.6196593547938765,66.75.37.235,192.168.1.1,ICMP,80.0,53.0
919,3.54707917393885,29.62.237.242,192.168.1.1,UDP,8080.0,
986,1.198441748427524,230.140.140.172,192.168.1.1,TCP,,53.0
1161,2.2155652492430864,234.145.200.85,192.168.1.1,ICMP,80.0,53.0
489,4.512715155992135,233.123.143.224,192.168.1.1,ICMP,,53.0
1289,3.3750600727657707,239.86.61.112,192.168.1.1,TCP,,
343,4.970811299458083,141.60.33.171,192.168.1.1,TCP,8080.0,
253,2.103268381767417,8.28.76.36,192.168.1.1,UDP,443.0,53.0
284,0.20929955126143512,20.254.53.143,192.168.1.1,TCP,,53.0
492,1.535280964268863,6.150.117.79,192.168.1.1,ICMP,,53.0
502,0.26074018960870726,234.243.97.35,192.168.1.1,TCP,,
919,4.069408046497214,138.75.151.194,192.168.1.1,TCP,,
410,0.811673116918909,177.28.248.174,192.168.1.1,TCP,443.0,
147,3.031596420873686,189.156.154.199,192.168.1.1,TCP,,
975,2.3059208903694093,36.122.61.18,192.168.1.1,ICMP,,
1015,0.4551958292151933,46.38.130.160,192.168.1.1,ICMP,,
735,0.4070554054371216,178.81.218.4,192.168.1.1,ICMP,8080.0,
1150,1.3114344578493846,110.201.5.112,192.168.1.1,ICMP,80.0,
464,0.14354140633683857,157.211.141.104,192.168.1.1,UDP,80.0,
1342,1.6230876874259144,168.17.211.109,192.168.1.1,TCP,443.0,53.0
1313,0.4309814018950072,249.248.119.24,192.168.1.1,TCP,,53.0
212,3.848988309599756,31.104.188.196,192.168.1.1,TCP,443.0,53.0
1236,4.747045451355957,227.37.18.255,192.168.1.1,ICMP,,53.0
134,3.3509512964155173,246.216.223.174,192.168.1.1,ICMP,,
270,0.9300138715785875,17.191.242.169,192.168.1.1,ICMP,80.0,53.0
712,0.4739733187328835,102.80.53.203,192.168.1.1,UDP,8080.0,53.0
1222,1.5330560052030748,88.130.229.184,192.168.1.1,UDP,,
1392,1.8948121994116547,26.106.11.98,192.168.1.1,UDP,443.0,
808,3.911428206897675,11.5.88.163,192.168.1.1,TCP,,
900,3.5090169289783466,34.177.208.29,192.168.1.1,UDP,443.0,
485,4.917203367702743,109.160.55.50,192.168.1.1,TCP,,53.0
742,4.551561473294585,233.155.88.203,192.168.1.1,ICMP,8080.0,53.0
908,4.950019802975412,29.253.151.243,192.168.1.1,ICMP,,
807,1.5643722529447144,88.170.59.2,192.168.1.1,ICMP,,53.0
369,0.7225212188053292,202.41.147.31,192.168.1.1,TCP,,
600,4.593809214387755,72.99.18.22,192.168.1.1,TCP,8080.0,53.0
840,4.4037721558239245,183.31.120.91,192.168.1.1,TCP,,53.0
1423,0.317390098745009,61.241.213.146,192.168.1.1,ICMP,,
555,0.979760933711478,125.76.187.8,192.168.1.1,UDP,,
925,0.5807422638890555,163.197.73.25,192.168.1.1,UDP,443.0,53.0
914,0.9401205902235125,182.234.233.84,192.168.1.1,TCP,,53.0
369,4.911294365725504,45.237.23.249,192.168.1.1,TCP,443.0,
749,4.036867681099429,246.211.175.1,192.168.1.1,ICMP,80.0,53.0
248,2.172654111286109,244.139.93.211,192.168.1.1,UDP,8080.0,53.0
242,0.3934682596993726,151.63.227.31,192.168.1.1,TCP,,53.0
436,0.39700775399445865,234.12.158.141,192.168.1.1,ICMP,,53.0
538,4.883149373806508,201.77.248.116,192.168.1.1,TCP,80.0,53.0
869,4.576811160567435,224.239.186.120,192.168.1.1,ICMP,,53.0
1416,1.1925065242279902,148.241.179.49,192.168.1.1,UDP,,53.0
286,4.767678618722273,253.194.144.213,192.168.1.1,ICMP,,
178,1.5000802608455006,120.155.58.219,192.168.1.1,UDP,443.0,53.0
170,4.981074015142484,94.225.182.102,192.168.1.1,TCP,80.0,53.0
1402,4.697821025118123,93.240.45.164,192.168.1.1,ICMP,,
1286,1.6166689804245018,61.29.4.5,192.168.1.1,TCP,443.0,53.0
977,2.1356981401031887,75.17.63.107,192.168.1.1,UDP,8080.0,
1103,2.9550772709016235,114.3.123.11,192.168.1.1,ICMP,,53.0
476,3.983138397869116,200.148.124.85,192.168.1.1,TCP,443.0,
1408,0.37258391637586274,212.135.247.134,192.168.1.1,UDP,,53.0
1482,2.298722786953979,149.91.179.96,192.168.1.1,TCP,,
757,4.819875083707158,144.33.33.228,192.168.1.1,UDP,,53.0
88,3.124139669289774,220.17.97.191,192.168.1.1,ICMP,8080.0,53.0
922,0.9952465272776169,162.156.148.37,192.168.1.1,TCP,,
628,4.273659641915766,228.52.85.206,192.168.1.1,TCP,443.0,
1256,3.1177255356236055,67.157.255.84,192.168.1.1,TCP,80.0,53.0
564,1.0206933855722107,88.79.236.97,192.168.1.1,TCP,,
349,3.9820238469759257,143.49.135.6,192.168.1.1,ICMP,,53.0
665,4.33083005880165,56.105.172.44,192.168.1.1,UDP,8080.0,
1116,4.819131120411001,244.77.159.206,192.168.1.1,TCP,443.0,
1244,4.064136918234495,126.160.237.6,192.168.1.1,ICMP,,53.0
443,2.29772007851511,48.70.200.238,192.168.1.1,ICMP,80.0,53.0
199,1.164490004386458,55.12.187.244,192.168.1.1,ICMP,443.0,53.0
795,0.3943747786672914,97.185.96.244,192.168.1.1,ICMP,8080.0,
695,4.058322804282697,98.216.241.104,192.168.1.1,UDP,,
1234,1.5945673472596322,163.118.201.32,192.168.1.1,UDP,,53.0
1424,0.7684296173295582,74.1.36.176,192.168.1.1,ICMP,443.0,53.0
262,2.85670569698035,85.218.129.79,192.168.1.1,ICMP,,
1437,3.4648336637748356,115.117.156.194,192.168.1.1,UDP,443.0,
1422,0.8848900043784933,190.106.17.171,192.168.1.1,UDP,8080.0,53.0
731,0.6800880168820325,232.33.78.123,192.168.1.1,ICMP,8080.0,
92,4.378855729218392,49.65.34.88,192.168.1.1,UDP,,
111,4.668112057791038,249.47.227.49,192.168.1.1,ICMP,,
1251,0.1305736369739799,48.235.133.230,192.168.1.1,UDP,,53.0
979,1.328934762630056,39.138.140.146,192.168.1.1,TCP,8080.0,
469,3.985583987220753,56.142.32.207,192.168.1.1,TCP,443.0,53.0
169,1.2587677615553199,239.198.166.129,192.168.1.1,ICMP,8080.0,53.0
967,3.555407439813658,229.199.64.238,192.168.1.1,UDP,,53.0
169,4.200803655293076,220.141.39.222,192.168.1.1,ICMP,80.0,53.0
1303,4.504223917916676,160.230.143.220,192.168.1.1,UDP,,53.0
454,2.766290265590579,34.166.211.94,192.168.1.1,TCP,80.0,53.0
811,3.3605834729774022,172.45.228.77,192.168.1.1,TCP,,53.0
237,1.2809719875489443,119.134.253.175,192.168.1.1,TCP,80.0,53.0
276,2.4395310283786666,117.104.224.47,192.168.1.1,TCP,8080.0,
74,0.554383389797089,19.110.111.186,192.168.1.1,TCP,,53.0
238,4.794976378584978,61.172.67.148,192.168.1.1,ICMP,8080.0,
827,4.646182061583347,3.65.147.59,192.168.1.1,UDP,8080.0,
948,0.26787140240096075,69.174.51.115,192.168.1.1,ICMP,,53.0
1289,2.2507925040540875,1.62.129.188,192.168.1.1,TCP,443.0,53.0
319,2.5820359737465166,206.45.16.128,192.168.1.1,UDP,8080.0,
517,1.500983428029929,95.159.202.157,192.168.1.1,UDP,,53.0
122,2.3259892580242623,62.17.81.152,192.168.1.1,UDP,443.0,53.0
1312,2.699450739344606,168.119.248.72,192.168.1.1,ICMP,,
1065,3.4306191200046947,96.13.254.41,192.168.1.1,ICMP,443.0,53.0
741,0.41686116782273064,111.70.41.51,192.168.1.1,TCP,80.0,
697,0.9600632915682392,172.171.132.62,192.168.1.1,TCP,,
1359,1.4382996099427265,63.185.204.67,192.168.1.1,TCP,,
1300,3.6753768082464133,26.105.56.189,192.168.1.1,ICMP,,
528,4.03330088338965,219.147.152.131,192.168.1.1,ICMP,443.0,53.0
461,1.0504355037017623,113.198.141.133,192.168.1.1,UDP,,
1385,1.0710227244411974,218.17.200.117,192.168.1.1,ICMP,8080.0,53.0
544,4.151999282188345,123.92.233.227,192.168.1.1,UDP,80.0,53.0
808,0.34342136498206194,83.249.113.135,192.168.1.1,ICMP,,53.0
994,3.2807745841042455,86.65.50.150,192.168.1.1,TCP,,53.0
295,4.801219565647306,245.132.83.65,192.168.1.1,UDP,,
848,3.9158972363987594,189.61.185.6,192.168.1.1,TCP,8080.0,
320,3.4688945635171913,201.47.170.51,192.168.1.1,ICMP,8080.0,53.0
542,1.1017142620672549,92.238.150.210,192.168.1.1,ICMP,,53.0
978,0.3571755324256981,96.218.9.98,192.168.1.1,UDP,,53.0
142,4.12758810365246,56.239.89.48,192.168.1.1,ICMP,,
625,3.351986310766744,30.212.65.46,192.168.1.1,UDP,443.0,
1123,2.680736665874634,183.17.212.66,192.168.1.1,ICMP,80.0,53.0
240,4.675387037485812,50.140.115.53,192.168.1.1,TCP,443.0,53.0
1368,3.5803221945997405,213.103.125.104,192.168.1.1,TCP,443.0,53.0
1257,1.5003821501317247,198.199.17.77,192.168.1.1,ICMP,8080.0,
282,4.4907435927038755,81.247.252.241,192.168.1.1,ICMP,80.0,53.0
921,3.3794771663911196,228.58.118.38,192.168.1.1,UDP,8080.0,53.0
970,1.9290828163103089,212.168.102.140,192.168.1.1,ICMP,,53.0
167,2.2278294919403536,54.37.56.65,192.168.1.1,UDP,8080.0,
285,2.4831986996663886,63.84.147.255,192.168.1.1,ICMP,443.0,
319,3.979331316182037,29.252.26.19,192.168.1.1,UDP,,53.0
728,2.88011334035203,46.86.54.86,192.168.1.1,UDP,,53.0
244,3.642388312637815,14.101.176.112,192.168.1.1,TCP,,
518,4.867850336854334,177.189.29.180,192.168.1.1,TCP,,
526,2.3889163887945912,53.175.46.68,192.168.1.1,TCP,443.0,53.0
1108,4.711421613767771,187.99.170.20,192.168.1.1,TCP,443.0,53.0
431,2.979967942605345,244.107.192.6,192.168.1.1,ICMP,,
554,3.914736862502968,50.126.218.6,192.168.1.1,ICMP,,53.0
111,0.15209477024481494,182.80.100.63,192.168.1.1,ICMP,,53.0
1024,3.393034270937809,162.209.165.137,192.168.1.1,UDP,80.0,
1285,4.998278123483157,60.32.125.178,192.168.1.1,UDP,,
1379,3.1162607797408595,35.55.221.11,192.168.1.1,TCP,,
279,1.380523002104823,131.164.212.97,192.168.1.1,TCP,8080.0,
712,2.892777518007496,159.191.130.172,192.168.1.1,TCP,443.0,
974,3.7619323134386375,12.229.19.205,192.168.1.1,UDP,8080.0,53.0
478,3.2571934739369857,67.131.92.47,192.168.1.1,UDP,,53.0
691,1.4303188044489268,181.239.162.190,192.168.1.1,TCP,,
1155,4.507479520370034,42.144.57.139,192.168.1.1,UDP,80.0,53.0
1271,1.346273043971442,44.107.146.225,192.168.1.1,UDP,8080.0,
303,0.7836999788996973,64.252.228.125,192.168.1.1,TCP,80.0,
155,2.871685886122724,142.73.138.27,192.168.1.1,ICMP,80.0,53.0
326,3.004752051775802,172.94.241.252,192.168.1.1,TCP,,
1483,1.0444394247042692,252.112.47.6,192.168.1.1,TCP,80.0,
211,4.133780795645765,211.18.223.165,192.168.1.1,ICMP,,53.0
914,4.43241369332618,119.106.249.254,192.168.1.1,UDP,,53.0
1054,2.594234004833842,117.165.176.230,192.168.1.1,UDP,8080.0,
1454,0.6258940457963583,107.69.151.211,192.168.1.1,TCP,443.0,53.0
1204,4.143246132505846,114.182.137.3,192.168.1.1,ICMP,443.0,53.0
596,4.674763969497297,160.234.90.47,192.168.1.1,UDP,,53.0
753,2.1331446300763255,80.196.232.231,192.168.1.1,UDP,443.0,53.0
490,0.42948619299337454,157.187.223.92,192.168.1.1,UDP,,53.0
265,4.564428567694855,9.181.238.93,192.168.1.1,TCP,,53.0
330,4.222939283280508,77.214.212.131,192.168.1.1,TCP,443.0,53.0
169,1.3750638346246904,241.168.45.28,192.168.1.1,UDP,,
1100,0.3418057990201652,230.135.144.194,192.168.1.1,UDP,,
1332,1.1078183366223517,131.74.246.140,192.168.1.1,TCP,80.0,53.0
502,3.524588911297616,215.29.205.8,192.168.1.1,TCP,,53.0
73,2.3640580909135465,204.44.161.242,192.168.1.1,TCP,443.0,
1227,4.77045266179599,119.29.20.177,192.168.1.1,UDP,,53.0
1376,3.970328086855439,206.14.255.205,192.168.1.1,TCP,,
565,0.45778343879938177,241.65.94.126,192.168.1.1,ICMP,443.0,53.0
667,1.7279446625374448,123.76.28.71,192.168.1.1,ICMP,,
1418,2.1226664072781705,22.102.216.76,192.168.1.1,TCP,,
267,4.271441733997934,16.12.30.165,192.168.1.1,ICMP,,
648,2.491443450729737,95.19.38.232,192.168.1.1,UDP,,53.0
964,2.139163869300951,71.8.6.115,192.168.1.1,UDP,,53.0
296,0.20740472969044355,102.151.232.254,192.168.1.1,UDP,,
712,4.60386055980318,177.26.26.78,192.168.1.1,UDP,,
1449,3.570932957576309,106.61.59.116,192.168.1.1,ICMP,8080.0,
1085,0.252041126314302,73.217.89.217,192.168.1.1,ICMP,,
550,2.5132649567140914,73.236.36.134,192.168.1.1,TCP,443.0,
672,1.0666704994637148,171.82.224.243,192.168.1.1,UDP,80.0,
561,0.5952922492602459,94.93.148.44,192.168.1.1,UDP,,
362,2.649013141178836,162.32.204.245,192.168.1.1,TCP,80.0,53.0
676,4.180345585140178,122.55.79.18,192.168.1.1,ICMP,8080.0,53.0
618,4.065915218572977,192.248.98.76,192.168.1.1,ICMP,443.0,53.0
1177,1.5395892354242589,12.91.23.26,192.168.1.1,TCP,,53.0
995,1.9454376908205266,136.47.158.1,192.168.1.1,TCP,8080.0,
1475,1.2415402422382644,202.32.7.25,192.168.1.1,UDP,443.0,
1061,0.7708839526514887,178.17.63.5,192.168.1.1,ICMP,,53.0
680,2.6685151969814904,130.206.205.180,192.168.1.1,ICMP,,
1299,2.2196354076636853,222.65.2.130,192.168.1.1,UDP,,53.0
753,3.373079597484148,255.229.227.7,192.168.1.1,ICMP,80.0,
807,0.15634332709890983,18.224.222.150,192.168.1.1,ICMP,,53.0
576,0.42861202232287443,98.13.12.72,192.168.1.1,UDP,8080.0,53.0
1444,0.5120048926250269,48.133.236.180,192.168.1.1,TCP,80.0,53.0
875,3.1913411944888046,109.68.218.13,192.168.1.1,TCP,8080.0,
1500,0.8161572941783376,36.152.17.129,192.168.1.1,TCP,,
1011,2.7432433371551244,102.127.201.87,192.168.1.1,TCP,,
1367,4.703247864137357,155.180.248.29,192.168.1.1,UDP,,53.0
982,3.072137174688535,206.195.36.191,192.168.1.1,UDP,443.0,
817,4.521771155905138,115.94.254.133,192.168.1.1,UDP,80.0,53.0
1384,0.16780214315014946,126.37.74.2,192.168.1.1,ICMP,80.0,
1339,0.5093158415811616,247.2.41.83,192.168.1.1,UDP,8080.0,53.0
202,4.057526022911086,172.79.243.208,192.168.1.1,TCP,,
1299,0.5427199837495754,117.27.152.74,192.168.1.1,UDP,8080.0,53.0
1460,0.32616425808027605,65.57.216.56,192.168.1.1,UDP,,
202,2.750107304063806,163.30.115.247,192.168.1.1,ICMP,443.0,
1367,4.42936084166075,72.224.132.224,192.168.1.1,ICMP,443.0,53.0
288,4.7915356933539694,113.109.180.111,192.168.1.1,ICMP,,
97,2.3483827363010397,216.160.203.189,192.168.1.1,TCP,8080.0,
1276,1.3415814633666499,57.176.244.225,192.168.1.1,ICMP,,
636,4.474209380932452,205.160.71.164,192.168.1.1,TCP,,53.0
1489,1.5938093314756325,58.93.19.46,192.168.1.1,ICMP,80.0,53.0
692,3.217483504275475,155.250.130.103,192.168.1.1,TCP,,
382,4.331254595580345,164.173.251.81,192.168.1.1,UDP,,
1293,1.4390979301299578,139.96.8.40,192.168.1.1,UDP,,
1389,3.4009907037067375,17.242.132.147,192.168.1.1,UDP,,53.0
1281,1.0465646378025915,163.175.10.17,192.168.1.1,ICMP,443.0,53.0
472,4.496831032348474,80.214.120.243,192.168.1.1,UDP,,
1468,1.740596912779867,211.74.249.171,192.168.1.1,UDP,8080.0,53.0
1326,1.2573603665214805,72.117.240.137,192.168.1.1,UDP,80.0,53.0
513,2.5241057699061313,52.4.219.169,192.168.1.1,TCP,,53.0
87,1.0807499208364784,94.143.129.214,192.168.1.1,ICMP,,53.0
253,1.8706523008996385,84.142.110.12,192.168.1.1,ICMP,,
1472,4.930440437676452,110.131.24.17,192.168.1.1,ICMP,,53.0
200,0.8868135988288408,144.253.196.123,192.168.1.1,ICMP,,53.0
683,1.367194181667313,119.210.65.87,192.168.1.1,UDP,443.0,53.0
292,2.0117347083155264,187.180.48.249,192.168.1.1,TCP,,53.0
902,3.2193967501687615,78.66.152.36,192.168.1.1,UDP,8080.0,
1200,4.6354086080556725,102.9.142.140,192.168.1.1,ICMP,80.0,53.0
1070,3.4673997233469565,168.204.218.75,192.168.1.1,ICMP,443.0,53.0
405,1.6385716438714462,195.152.127.244,192.168.1.1,ICMP,8080.0,53.0
590,4.635726839512355,151.177.184.231,192.168.1.1,ICMP,,
783,0.9384154001435298,108.150.193.6,192.168.1.1,ICMP,80.0,
388,3.873758150147963,71.79.70.133,192.168.1.1,TCP,,
1154,4.440208816784119,120.126.185.115,192.168.1.1,TCP,8080.0,
1132,2.9022829796508596,164.37.161.186,192.168.1.1,ICMP,,
811,3.8769029157057706,89.184.133.66,192.168.1.1,UDP,,
220,2.4936853519830087,101.99.196.230,192.168.1.1,TCP,,
1480,3.127591098364796,96.119.53.80,192.168.1.1,TCP,,53.0
570,4.6586141299218635,13.47.241.138,192.168.1.1,TCP,443.0,53.0
1192,3.2862738756363203,160.222.8.95,192.168.1.1,ICMP,,
481,4.721545201600654,134.162.75.195,192.168.1.1,ICMP,,
107,3.98558494596495,188.23.148.163,192.168.1.1,ICMP,8080.0,
928,1.5620794230256825,74.11.211.204,192.168.1.1,UDP,,
148,1.9731887705893256,230.79.111.56,192.168.1.1,TCP,8080.0,53.0
993,4.0502666769511215,13.133.234.22,192.168.1.1,UDP,,
1211,3.6405575515361286,116.95.244.117,192.168.1.1,TCP,8080.0,53.0
1232,0.24372580556976275,33.122.126.145,192.168.1.1,UDP,8080.0,
1467,0.6381348993525942,2.238.242.183,192.168.1.1,UDP,,53.0
925,1.430759487895802,217.30.49.182,192.168.1.1,UDP,80.0,
1431,1.2597332637366878,32.198.29.138,192.168.1.1,ICMP,8080.0,
396,2.437327921236687,236.167.184.80,192.168.1.1,ICMP,80.0,
892,2.6694500949506064,59.178.136.184,192.168.1.1,UDP,80.0,
535,1.4786388332565796,92.46.150.82,192.168.1.1,ICMP,,53.0
1135,1.1933063072689278,131.252.131.128,192.168.1.1,ICMP,8080.0,53.0
640,0.9169315606778604,227.119.202.177,192.168.1.1,TCP,,53.0
567,3.9434290563460235,23.73.85.139,192.168.1.1,ICMP,,53.0
1207,3.651887618498948,95.156.34.18,192.168.1.1,UDP,80.0,
606,0.9853288293648192,200.212.230.75,192.168.1.1,ICMP,,53.0
1194,1.5628203904650937,32.93.55.19,192.168.1.1,UDP,80.0,
1336,1.5082078667520813,209.106.159.133,192.168.1.1,UDP,,53.0
1271,0.5825891090591077,90.87.201.32,192.168.1.1,UDP,8080.0,53.0
593,3.4927792041923182,90.25.211.125,192.168.1.1,TCP,8080.0,53.0
756,0.7051346410675949,247.185.10.197,192.168.1.1,UDP,,
252,2.231390562970139,115.103.43.254,192.168.1.1,ICMP,80.0,
332,1.489835887287423,226.125.99.142,192.168.1.1,ICMP,,53.0
1165,2.2997272669289908,131.83.233.188,192.168.1.1,ICMP,,
1094,4.87465364853112,180.238.55.15,192.168.1.1,UDP,443.0,
158,1.9449249569726523,52.250.55.153,192.168.1.1,TCP,443.0,
409,1.9133352916903734,71.186.183.64,192.168.1.1,ICMP,8080.0,53.0
652,0.4457597380663003,18.144.184.41,192.168.1.1,UDP,,53.0
508,0.6442287680699195,125.146.130.239,192.168.1.1,ICMP,,53.0
989,3.4066741662679303,207.6.76.52,192.168.1.1,ICMP,,53.0
309,1.1738087792120506,75.116.131.231,192.168.1.1,TCP,80.0,
1399,1.663440505057379,180.36.179.18,192.168.1.1,TCP,,53.0
1265,4.713902914811121,126.130.198.116,192.168.1.1,UDP,443.0,53.0
1177,4.635661228877513,156.60.108.12,192.168.1.1,TCP,8080.0,53.0
731,3.510238995715128,24.71.160.102,192.168.1.1,UDP,443.0,53.0
1266,2.2972097577449677,255.149.163.193,192.168.1.1,TCP,80.0,
1182,4.887640819747781,225.221.72.141,192.168.1.1,TCP,,
1255,1.5164104379181487,36.15.149.200,192.168.1.1,UDP,8080.0,53.0
299,4.802236234628448,246.84.42.198,192.168.1.1,ICMP,8080.0,53.0
380,2.716270567182657,126.19.225.72,192.168.1.1,UDP,,53.0
193,3.9158129641860824,10.47.140.155,192.168.1.1,ICMP,,
292,1.4701104277138868,131.161.165.117,192.168.1.1,TCP,,
1133,3.110720451032622,171.112.199.71,192.168.1.1,UDP,80.0,
314,0.8728300802635716,77.234.94.176,192.168.1.1,ICMP,,
599,2.789140262790087,252.229.38.74,192.168.1.1,TCP,8080.0,53.0
86,1.229130723555069,94.153.83.228,192.168.1.1,ICMP,80.0,53.0
966,1.3812127133073948,192.88.2.63,192.168.1.1,TCP,,
1453,2.80782986488002,54.73.135.17,192.168.1.1,ICMP,,53.0
94,3.5800479189993153,242.107.135.234,192.168.1.1,ICMP,80.0,53.0
1444,1.42334905136258,22.213.162.141,192.168.1.1,TCP,,53.0
1424,3.744894422132113,111.180.115.15,192.168.1.1,UDP,443.0,
540,1.7370228900946234,57.59.189.3,192.168.1.1,ICMP,,
992,4.028456976283973,30.216.14.218,192.168.1.1,UDP,80.0,53.0
74,3.927953027317867,2.19.218.77,192.168.1.1,ICMP,80.0,53.0
577,4.441265645625599,210.23.200.163,192.168.1.1,TCP,8080.0,
1099,2.5104363490863566,149.208.195.241,192.168.1.1,ICMP,8080.0,
1286,2.9102154455167515,85.229.57.80,192.168.1.1,ICMP,,
547,4.637778232817186,99.92.92.148,192.168.1.1,ICMP,,53.0
128,1.1988081151259002,149.14.78.4,192.168.1.1,UDP,,53.0
330,1.589087073682016,188.181.98.91,192.168.1.1,UDP,,53.0
84,0.5578841737255897,121.229.161.141,192.168.1.1,TCP,,53.0
541,2.639169166768847,100.240.167.214,192.168.1.1,TCP,443.0,
1432,3.8091782893720305,50.121.216.143,192.168.1.1,TCP,,53.0
80,3.447062435071219,214.155.44.151,192.168.1.1,TCP,,
737,4.658988353634701,92.67.243.171,192.168.1.1,ICMP,8080.0,
972,1.255750116132354,213.168.142.180,192.168.1.1,TCP,,53.0
789,2.354543761194564,190.111.182.42,192.168.1.1,ICMP,,53.0
1165,1.7684635824903414,87.182.217.60,192.168.1.1,UDP,,
977,0.3958271510547967,16.148.59.37,192.168.1.1,TCP,,53.0
1427,0.1931884990674386,237.144.187.140,192.168.1.1,TCP,443.0,53.0
387,4.905483378002904,186.246.36.74,192.168.1.1,TCP,8080.0,
724,3.540262153202925,17.199.90.25,192.168.1.1,TCP,,
807,0.30302176831587263,253.139.96.138,192.168.1.1,TCP,,
998,0.3564340367836053,80.69.131.177,192.168.1.1,UDP,8080.0,
849,1.5372383753996293,159.228.122.96,192.168.1.1,TCP,8080.0,
445,1.7895902189944235,109.129.209.151,192.168.1.1,ICMP,,53.0
1407,3.248143567094272,195.103.121.91,192.168.1.1,TCP,,
381,1.7566668434275685,171.150.40.47,192.168.1.1,UDP,443.0,53.0
1252,1.0664603709493004,223.192.180.137,192.168.1.1,TCP,443.0,
734,0.19487042856395992,136.3.191.82,192.168.1.1,UDP,,53.0
424,3.230872061343076,160.150.54.199,192.168.1.1,UDP,,
434,0.5298977449622129,9.29.227.97,192.168.1.1,UDP,443.0,
426,1.071483623437945,142.9.143.25,192.168.1.1,TCP,,53.0
805,1.626654756046585,129.101.105.222,192.168.1.1,UDP,8080.0,
932,3.9705485445007844,233.139.219.226,192.168.1.1,UDP,,53.0
984,4.981352833166745,255.62.39.166,192.168.1.1,ICMP,80.0,53.0
957,4.526061296050475,203.151.188.156,192.168.1.1,UDP,,53.0
231,2.251431657179354,189.190.86.212,192.168.1.1,ICMP,443.0,
1247,2.4881757436606,169.245.144.124,192.168.1.1,TCP,8080.0,
389,0.2722469810931286,123.107.60.232,192.168.1.1,ICMP,8080.0,
90,3.209336964524373,50.190.109.202,192.168.1.1,TCP,,53.0
374,2.924216046617765,248.153.13.9,192.168.1.1,TCP,,
209,0.4048396708218347,237.160.114.108,192.168.1.1,ICMP,80.0,53.0
1009,0.32870627584076306,80.25.73.99,192.168.1.1,ICMP,8080.0,53.0
128,0.8539745440522374,222.248.23.58,192.168.1.1,TCP,,
1457,0.7011433373196424,11.148.25.185,192.168.1.1,TCP,80.0,53.0
223,0.22590500349424072,88.156.168.14,192.168.1.1,ICMP,,53.0
985,2.176870620674833,62.183.219.60,192.168.1.1,ICMP,8080.0,
636,4.824432814969386,141.247.90.187,192.168.1.1,UDP,443.0,53.0
1320,1.0627525629524688,184.93.83.29,192.168.1.1,ICMP,,
603,1.4024270046819598,18.204.47.151,192.168.1.1,TCP,,53.0
641,4.582079956006689,134.121.84.151,192.168.1.1,UDP,,53.0
432,2.602561564937461,233.21.54.50,192.168.1.1,UDP,,53.0
1119,0.1320681383349377,1.248.79.3,192.168.1.1,ICMP,,53.0
252,2.5543186695306357,199.187.115.150,192.168.1.1,ICMP,80.0,53.0
