packet_size,request_rate,ip.src,ip.dst,_ws.col.Protocol,tcp.dstport,udp.dstport
51,188.50762310670302,175.65.100.44,192.168.1.1,TCP,80,
88,942.1161457250043,139.235.239.7,192.168.1.1,TCP,80,
61,828.0978969696798,137.58.98.30,192.168.1.1,TCP,80,
91,892.3359574462672,79.30.69.10,192.168.1.1,TCP,80,
73,295.8852504385019,71.45.237.35,192.168.1.1,TCP,80,
69,435.04313363525495,164.207.44.9,192.168.1.1,TCP,80,
50,301.0682219220463,30.124.204.14,192.168.1.1,TCP,80,
91,972.3347043056347,213.107.96.13,192.168.1.1,TCP,80,
56,437.80971832054877,37.246.86.18,192.168.1.1,TCP,80,
56,378.6774552560284,126.99.28.2,192.168.1.1,TCP,80,
77,520.5047838972451,181.56.123.11,192.168.1.1,TCP,80,
69,784.4610210044166,5.129.221.30,192.168.1.1,TCP,80,
94,456.4336396555892,253.136.34.47,192.168.1.1,TCP,80,
53,732.4307280956649,130.251.205.30,192.168.1.1,TCP,80,
88,874.5320082047772,4.114.84.10,192.168.1.1,TCP,80,
60,745.6218159130094,15.39.8.49,192.168.1.1,TCP,80,
77,329.62007957341535,174.32.192.24,192.168.1.1,TCP,80,
83,379.0133131267066,192.3.177.28,192.168.1.1,TCP,80,
62,989.9061239301761,48.165.199.41,192.168.1.1,TCP,80,
82,897.8433986028267,28.59.185.37,192.168.1.1,TCP,80,
54,476.9321018248436,77.21.118.42,192.168.1.1,TCP,80,
45,411.81391837471256,175.193.123.4,192.168.1.1,TCP,80,
79,457.9059680563123,203.40.171.30,192.168.1.1,TCP,80,
72,657.3071526557414,229.17.219.20,192.168.1.1,TCP,80,
59,606.4762045951983,185.239.116.31,192.168.1.1,TCP,80,
45,200.62955693848699,255.95.197.47,192.168.1.1,TCP,80,
50,792.5000104101983,24.192.55.19,192.168.1.1,TCP,80,
44,606.8738114430389,136.14.193.6,192.168.1.1,TCP,80,
62,926.2325424194478,220.111.159.44,192.168.1.1,TCP,80,
72,518.6769102134217,228.3.231.7,192.168.1.1,TCP,80,
76,878.8397162316268,215.161.85.3,192.168.1.1,TCP,80,
66,972.0597015982902,56.26.252.10,192.168.1.1,TCP,80,
99,712.8541222136328,19.129.76.11,192.168.1.1,TCP,80,
97,105.82521922288333,181.244.133.33,192.168.1.1,TCP,80,
94,486.82524628856584,172.146.161.38,192.168.1.1,TCP,80,
45,369.6873861163227,3.64.31.44,192.168.1.1,TCP,80,
77,947.5381964986622,187.205.118.44,192.168.1.1,TCP,80,
77,844.648266841683,135.247.244.32,192.168.1.1,TCP,80,
61,453.2474600441757,108.199.71.25,192.168.1.1,TCP,80,
77,941.962944859677,172.117.155.44,192.168.1.1,TCP,80,
100,982.6859942624699,117.147.207.9,192.168.1.1,TCP,80,
69,269.9331360036647,47.162.158.39,192.168.1.1,TCP,80,
97,340.03404916809956,75.253.197.50,192.168.1.1,TCP,80,
73,120.43946904458218,90.85.56.11,192.168.1.1,TCP,80,
81,102.66482373282082,161.33.104.15,192.168.1.1,TCP,80,
56,664.7500221135141,188.126.174.40,192.168.1.1,TCP,80,
80,608.3522752057434,203.133.212.41,192.168.1.1,TCP,80,
55,497.67775579643137,55.26.15.34,192.168.1.1,TCP,80,
80,633.9590331679377,14.43.135.5,192.168.1.1,TCP,80,
79,145.34042841408547,196.77.41.27,192.168.1.1,TCP,80,
96,950.540983757205,248.136.57.31,192.168.1.1,TCP,80,
64,521.326983645355,3.207.161.5,192.168.1.1,TCP,80,
47,684.4407844960457,82.34.192.37,192.168.1.1,TCP,80,
50,895.0290603075149,235.241.2.24,192.168.1.1,TCP,80,
49,917.3967192207824,193.159.36.27,192.168.1.1,TCP,80,
75,523.727856023601,214.146.204.37,192.168.1.1,TCP,80,
44,226.3341435154657,114.35.187.6,192.168.1.1,TCP,80,
53,986.6814481020444,171.164.216.46,192.168.1.1,TCP,80,
77,682.0163299709573,75.65.156.18,192.168.1.1,TCP,80,
49,993.8386716645002,205.89.241.40,192.168.1.1,TCP,80,
62,608.368762672813,182.176.254.34,192.168.1.1,TCP,80,
71,687.432068306697,186.122.46.28,192.168.1.1,TCP,80,
57,158.1889001784528,181.104.228.32,192.168.1.1,TCP,80,
96,720.5713466293191,62.217.244.37,192.168.1.1,TCP,80,
47,585.4030194449249,218.93.4.29,192.168.1.1,TCP,80,
82,798.0074287713776,100.25.137.31,192.168.1.1,TCP,80,
91,988.1228742758072,32.167.18.11,192.168.1.1,TCP,80,
63,713.9227260627235,250.196.71.25,192.168.1.1,TCP,80,
76,322.70442417351427,155.143.235.22,192.168.1.1,TCP,80,
43,677.6017138837746,89.103.233.32,192.168.1.1,TCP,80,
93,765.0040002197593,240.89.167.1,192.168.1.1,TCP,80,
76,473.5784372051896,122.144.20.48,192.168.1.1,TCP,80,
76,277.8597302383998,230.98.97.31,192.168.1.1,TCP,80,
56,148.57948567495777,51.221.187.9,192.168.1.1,TCP,80,
74,490.6851472141276,160.251.234.30,192.168.1.1,TCP,80,
82,621.4236495349736,119.47.98.27,192.168.1.1,TCP,80,
52,192.72475094308055,224.91.127.22,192.168.1.1,TCP,80,
90,125.59340931535192,205.147.96.8,192.168.1.1,TCP,80,
66,137.59578273172502,128.210.129.11,192.168.1.1,TCP,80,
